frame,res,X,Y
1,[[-0.09713633 -0.2931118 ]],-129,245
2,[[-0.09661369 -0.30270195]],-161,242
3,[[-0.1449143  -0.25514448]],-4,379
4,[[-0.19201326 -0.2869475 ]],-98,523
5,[[-0.06407041  0.04544787]],849,133
6,[[-0.03841022  0.08527869]],965,62
7,[[-0.08984215 -0.03531128]],618,209
8,[[-0.17539224 -0.01621576]],679,454
9,[[-0.26794705 -0.11026006]],416,730
10,[[-0.26421678 -0.17116836]],241,728
11,[[-0.31494695 -0.36284313]],-324,920
12,[[-0.28236768 -0.34231797]],-271,822
13,[[-0.27353182 -0.4149049 ]],-516,830
14,[[-0.2289862  -0.39775896]],-469,664
15,[[-0.2125836 -0.3728382]],-377,604
16,[[-0.17445426 -0.36055833]],-345,495
17,[[-0.2079606  -0.36638653]],-340,587
18,[[-0.1913319  -0.39082903]],-421,556
19,[[-0.18850061 -0.35942894]],-332,526
20,[[-0.20712137 -0.38050267]],-390,593
21,[[-0.2028431  -0.35780537]],-328,578
22,[[-0.1892465  -0.36245364]],-365,545
23,[[-0.19690283 -0.37181664]],-358,550
24,[[-0.18305907 -0.3405205 ]],-271,508
25,[[-0.15262373 -0.31375206]],-210,416
26,[[-0.15013456 -0.32971236]],-258,411
27,[[-0.1824476 -0.3273007]],-247,507
28,[[-0.1883291  -0.34164572]],-285,520
29,[[-0.1784057 -0.334575 ]],-261,491
30,[[-0.18491453 -0.30179954]],-169,510
31,[[-0.23020653 -0.37860054]],-389,655
32,[[-0.30591363 -0.4245702 ]],-511,913
33,[[-0.14246008 -0.23493463]],53,355
34,[[-0.05363616 -0.02725823]],644,101
35,[[-0.0216788   0.07293939]],928,13
36,[[-0.02820816  0.0293462 ]],802,31
37,[[-0.09766198  0.09571075]],990,231
38,[[-0.10382963  0.05039405]],858,247
39,[[-0.1749994  -0.03684515]],612,445
40,[[-0.23523906 -0.02224964]],658,620
41,[[-0.42652267 -0.3863176 ]],-371,1291
42,[[-0.4306267  -0.46138155]],-647,1363
43,[[-0.3537726  -0.43795007]],-564,1088
44,[[-0.31404743 -0.36887068]],-362,944
45,[[-0.27194595 -0.38570288]],-428,809
46,[[-0.27844346 -0.3890482 ]],-427,820
47,[[-0.24709032 -0.37162167]],-383,721
