frame,res,X,Y
1,"[[ 0.47115857]
 [ 0.60716662]
 [-0.63981114]]",-1176.0,2136.0
2,"[[ 0.47173139]
 [ 0.60639637]
 [-0.64011947]]",-1166.0,2145.0
3,"[[ 0.47061641]
 [ 0.60823098]
 [-0.63919893]]",-1159.0,2156.0
4,"[[ 0.47068933]
 [ 0.60777309]
 [-0.63958066]]",-1154.0,2163.0
5,"[[ 0.47086066]
 [ 0.60727331]
 [-0.63992919]]",-1149.0,2167.0
6,"[[ 0.46805852]
 [ 0.61116145]
 [-0.63828122]]",-1144.0,2176.0
7,"[[ 0.46824767]
 [ 0.60851798]
 [-0.64066371]]",-1141.0,2179.0
8,"[[ 0.46681013]
 [ 0.6074749 ]
 [-0.64269943]]",-1137.0,2180.0
9,"[[ 0.46850362]
 [ 0.60653157]
 [-0.64235801]]",-1137.0,2180.0
10,"[[ 0.47103394]
 [ 0.60736075]
 [-0.63971865]]",-1141.0,2184.0
11,"[[ 0.47245165]
 [ 0.60786329]
 [-0.63819406]]",-1148.0,2191.0
12,"[[ 0.47202185]
 [ 0.60944641]
 [-0.63700114]]",-1153.0,2197.0
13,"[[ 0.47680611]
 [ 0.60756687]
 [-0.63523101]]",-1163.0,2203.0
14,"[[ 0.47914621]
 [ 0.6031367 ]
 [-0.63768726]]",-1170.0,2198.0
15,"[[ 0.48296795]
 [ 0.59971896]
 [-0.63802753]]",-1179.0,2192.0
16,"[[ 0.48242799]
 [ 0.60129026]
 [-0.63695624]]",-1188.0,2192.0
17,"[[ 0.47978767]
 [ 0.60404222]
 [-0.63634644]]",-1193.0,2197.0
18,"[[ 0.47874756]
 [ 0.60422482]
 [-0.63695616]]",-1195.0,2200.0
19,"[[ 0.47878796]
 [ 0.60921657]
 [-0.63215288]]",-1198.0,2209.0
20,"[[ 0.47911308]
 [ 0.60920481]
 [-0.63191784]]",-1200.0,2216.0
21,"[[ 0.48127096]
 [ 0.60725205]
 [-0.63215759]]",-1205.0,2219.0
22,"[[ 0.48150094]
 [ 0.60478315]
 [-0.63434548]]",-1207.0,2217.0
23,"[[ 0.4811369 ]
 [ 0.60476009]
 [-0.63464362]]",-1208.0,2216.0
24,"[[ 0.481562  ]
 [ 0.60423392]
 [-0.63482234]]",-1211.0,2216.0
25,"[[ 0.48241439]
 [ 0.60870514]
 [-0.62988444]]",-1217.0,2225.0
26,"[[ 0.48207225]
 [ 0.60878992]
 [-0.63006443]]",-1223.0,2233.0
27,"[[ 0.47989775]
 [ 0.61064674]
 [-0.62992754]]",-1220.0,2235.0
28,"[[ 0.47969917]
 [ 0.61304266]
 [-0.62774788]]",-1221.0,2243.0
29,"[[ 0.47677464]
 [ 0.61508356]
 [-0.62797942]]",-1219.0,2252.0
30,"[[ 0.47930998]
 [ 0.61002846]
 [-0.63097324]]",-1216.0,2247.0
31,"[[ 0.48032843]
 [ 0.61241814]
 [-0.62787628]]",-1216.0,2247.0
32,"[[ 0.48128605]
 [ 0.61153131]
 [-0.62800732]]",-1218.0,2249.0
33,"[[ 0.48099919]
 [ 0.61056899]
 [-0.62916237]]",-1217.0,2246.0
34,"[[ 0.48114709]
 [ 0.61028675]
 [-0.6293231 ]]",-1219.0,2246.0
35,"[[ 0.47963928]
 [ 0.61234579]
 [-0.62847338]]",-1220.0,2250.0
36,"[[ 0.47690379]
 [ 0.60990263]
 [-0.63291513]]",-1213.0,2243.0
37,"[[ 0.47423039]
 [ 0.61725028]
 [-0.62777992]]",-1208.0,2250.0
38,"[[ 0.47597726]
 [ 0.61624388]
 [-0.62744652]]",-1207.0,2255.0
39,"[[ 0.47580755]
 [ 0.61437787]
 [-0.6294021 ]]",-1206.0,2257.0
