frame,res,X,Y
1,"[[-0.02969026]
 [-0.16007041]
 [-0.98665899]]",955.0,-4.0
2,"[[-0.05239357]
 [-0.03089717]
 [-0.99814843]]",923.0,-47.0
3,"[[-0.04022907]
 [ 0.26591111]
 [-0.96315778]]",892.0,135.0
4,"[[-0.07939819]
 [ 0.29475058]
 [-0.95226993]]",897.0,291.0
5,"[[-0.07154156]
 [ 0.28239204]
 [-0.95662769]]",894.0,393.0
6,"[[-0.03679969]
 [ 0.28032057]
 [-0.95920079]]",865.0,465.0
7,"[[-0.05868233]
 [ 0.27053574]
 [-0.96091977]]",860.0,510.0
8,"[[-0.04642695]
 [ 0.29013378]
 [-0.95585926]]",848.0,559.0
9,"[[-0.04489067]
 [ 0.28958528]
 [-0.95609895]]",836.0,594.0
10,"[[-0.05867335]
 [ 0.30558112]
 [-0.95035657]]",839.0,632.0
11,"[[-0.07698691]
 [ 0.28071943]
 [-0.95669724]]",853.0,640.0
12,"[[-0.08714686]
 [ 0.28685831]
 [-0.95400091]]",871.0,651.0
13,"[[-0.1106759 ]
 [ 0.18754022]
 [-0.9760018 ]]",899.0,584.0
14,"[[-0.08765141]
 [ 0.21218454]
 [-0.97329078]]",902.0,551.0
15,"[[-0.09836251]
 [ 0.18159586]
 [-0.97844149]]",913.0,505.0
16,"[[-0.12246207]
 [ 0.1401036 ]
 [-0.98253449]]",937.0,441.0
17,"[[-0.09397579]
 [ 0.18776411]
 [-0.97770813]]",935.0,429.0
18,"[[-0.13859896]
 [ 0.14303334]
 [-0.9799652 ]]",965.0,389.0
19,"[[-0.16039299]
 [ 0.12333084]
 [-0.97931792]]",1004.0,345.0
20,"[[-0.1299113 ]
 [ 0.13540138]
 [-0.982237  ]]",1011.0,322.0
21,"[[-0.10086334]
 [ 0.19596356]
 [-0.9754101 ]]",996.0,349.0
22,"[[-0.08024722]
 [ 0.19560342]
 [-0.97739433]]",971.0,369.0
23,"[[-0.10212352]
 [ 0.2117354 ]
 [-0.9719768 ]]",969.0,397.0
24,"[[-0.07422015]
 [ 0.22962168]
 [-0.9704459 ]]",947.0,429.0
25,"[[-0.08660812]
 [ 0.26601693]
 [-0.9600698 ]]",941.0,480.0
26,"[[-0.098412  ]
 [ 0.26197835]
 [-0.96004293]]",945.0,515.0
27,"[[-0.06960762]
 [ 0.2757178 ]
 [-0.95871501]]",927.0,552.0
28,"[[-0.09603661]
 [ 0.25706006]
 [-0.96161172]]",933.0,566.0
29,"[[-0.10208322]
 [ 0.25482576]
 [-0.96158351]]",941.0,573.0
30,"[[-0.06566766]
 [ 0.29364497]
 [-0.95365633]]",920.0,607.0
31,"[[-0.05352325]
 [ 0.32065136]
 [-0.94568386]]",896.0,653.0
32,"[[-0.05714968]
 [ 0.31787396]
 [-0.94640903]]",882.0,685.0
33,"[[-0.05411834]
 [ 0.29713458]
 [-0.95330071]]",869.0,692.0
34,"[[-0.05247608]
 [ 0.30220756]
 [-0.95179664]]",858.0,701.0
35,"[[-0.0387326 ]
 [ 0.30772157]
 [-0.95068776]]",839.0,712.0
36,"[[-0.05744769]
 [ 0.313417  ]
 [-0.94787633]]",840.0,724.0
