frame,res,X,Y
1,[[-0.30006945  0.01817416]],860,663
2,[[-0.24959351  0.08118623]],1000,534
3,[[-0.29158458  0.02554055]],880,638
4,[[-0.27656725  0.04056121]],911,599
5,[[-0.3379209   0.03884082]],917,754
6,[[-0.2849652   0.02599308]],881,622
7,[[-0.3643209   0.03363778]],907,829
8,[[-0.2596472   0.07318191]],981,562
9,[[-0.2799286   0.07618999]],991,611
10,[[-0.28331104  0.05217208]],939,622
11,[[-0.23356518  0.07625505]],995,498
12,[[-0.22046648  0.07517946]],986,471
13,[[-0.19027857  0.07493229]],990,388
14,[[-0.11892627  0.08636354]],1005,226
15,[[-0.11611071  0.08483078]],1001,219
16,[[-0.144191    0.07814308]],990,283
17,[[-0.11622245  0.1046041 ]],1047,219
18,[[-0.16994344  0.07950965]],994,342
19,[[-0.14794442  0.09993039]],1040,297
20,[[-0.16009115 -0.01366302]],783,331
21,[[-0.09707323  0.04292782]],906,179
22,[[-0.10685666  0.0528139 ]],927,201
23,[[-0.10746992  0.02220162]],860,204
24,[[-0.09741813  0.0353948 ]],887,180
25,[[-0.11488926  0.03980326]],899,220
26,[[-0.11241081  0.01467421]],841,215
27,[[-0.1536465   0.02919039]],883,309
28,[[-0.15793309 -0.02594272]],758,327
29,[[-0.14587477  0.00514671]],826,295
30,[[-0.14330453  0.0195552 ]],858,289
31,[[-0.11616124  0.02933868]],877,225
32,[[-0.10225738  0.0097097 ]],832,192
33,[[-0.09330472  0.0154254 ]],843,171
34,[[-0.12946494  0.00707023]],829,257
35,[[-0.09615234  0.04471397]],910,176
36,[[-0.12944837  0.01918529]],858,257
37,[[-0.16523075 -0.00461609]],806,342
38,[[-0.12798846  0.0227817 ]],866,253
39,[[-0.11649793  0.0107231 ]],836,227
40,[[-0.24015751  0.07234324]],992,513
41,[[-0.2166724   0.08750323]],1020,457
42,[[-0.18889599  0.07638548]],996,391
43,[[-0.1995488   0.10645752]],1067,414
44,[[-0.22249594  0.07568172]],997,470
45,[[-0.20888628  0.08924782]],1027,437
46,[[-0.22448671  0.09124542]],1031,477
47,[[-0.19562662  0.06564762]],966,407
48,[[-0.22324298  0.07763831]],998,476
49,[[-0.203024    0.09858146]],1043,425
50,[[-0.221048    0.07666221]],995,470
51,[[-0.24910334  0.08657666]],1025,535
52,[[-0.24969298  0.11506318]],1092,533
53,[[-0.16916886  0.13102537]],1116,341
54,[[-0.16093238  0.13787873]],1131,322
55,[[-0.18436813  0.14783423]],1157,377
56,[[-0.2674936   0.06941359]],987,579
57,[[-0.22617815  0.10979705]],1077,476
58,[[-0.19088075  0.09852532]],1043,396
59,[[-0.16884209  0.11286306]],1074,343
60,[[-0.13767204  0.03452544]],893,273
61,[[-0.11109184  0.02010992]],858,211
62,[[-0.10199056  0.03368021]],887,191
63,[[-0.11513536  0.03701011]],896,221
64,[[-0.1426602   0.05359873]],935,285
65,[[-0.14003804  0.0405753 ]],905,278
66,[[-0.1812866   0.00471145]],826,379
67,[[-0.14166395  0.05395254]],935,282
68,[[-0.13309236  0.04432774]],913,262
69,[[-0.14916535  0.06460125]],961,299
70,[[-0.24374977  0.02588365]],885,527
71,[[-0.30797204 -0.02811684]],770,688
72,[[-0.25240597 -0.05093518]],712,555
73,[[-0.19134606 -0.00578394]],808,403
74,[[-0.19686233  0.01575091]],856,414
75,[[-0.21504602  0.02633404]],879,457
76,[[-0.2553197   0.01597008]],858,555
77,[[-0.22431193 -0.00238366]],813,476
78,[[-0.27846947 -0.0165297 ]],786,611
79,[[-0.3138287  -0.02576524]],768,703
80,[[-0.28610754 -0.03537875]],745,631
81,[[-0.3057957  -0.04670696]],720,682
82,[[-0.29464996 -0.03555503]],744,653
83,[[-0.27660334 -0.03157568]],752,606
84,[[-0.28775382 -0.03530359]],745,634
85,[[-0.41541556 -0.00320205]],829,968
86,[[-0.38537157 -0.0125061 ]],804,881
87,[[-0.3903482  -0.03266247]],759,896
88,[[-0.32500482 -0.0145919 ]],795,726
89,[[-0.37425256 -0.0857131 ]],645,861
90,[[-0.41842797 -0.10667895]],594,986
91,[[-0.33856183 -0.04685825]],722,763
92,[[-0.43264884 -0.07579641]],664,1023
93,[[-0.37089425 -0.08312653]],642,846
94,[[-0.43502456 -0.08086687]],651,1030
95,[[-0.4112738  -0.09190363]],625,967
96,[[-0.41598135 -0.1033688 ]],599,982
97,[[-0.39253846 -0.04786141]],723,910
98,[[-0.39779055 -0.05923992]],701,922
99,[[-0.3560213  -0.05702077]],700,805
100,[[-0.4120391  -0.08156434]],652,959
101,[[-0.41152138 -0.09514108]],624,957
102,[[-0.32327947 -0.03438462]],751,727
103,[[-0.25667605 -0.00995718]],798,559
104,[[-0.2156607   0.01204182]],844,457
105,[[-0.26458755 -0.00780953]],810,579
106,[[-0.2602498  -0.00978033]],805,568
107,[[-0.24243061  0.01636924]],863,522
108,[[-0.24373403  0.03162809]],893,524
109,[[-0.22077066  0.03650367]],905,472
110,[[-0.24358732  0.01602396]],861,524
111,[[-0.20280208  0.04442811]],919,428
112,[[-0.23072009  0.01665486]],858,496
113,[[-0.24546081  0.0125451 ]],849,532
114,[[-0.22697458  0.00023429]],819,482
115,[[-0.24840114  0.01916279]],865,537
116,[[-0.27155656  0.02050386]],870,593
117,[[-0.2449299   0.01070535]],844,524
