frame,res,X,Y
1,"[[-0.06576666]
 [-0.17419161]
 [-0.98251312]]",674.0,274.0
2,"[[-0.01910544]
 [-0.06868682]
 [-0.99745531]]",657.0,258.0
3,"[[-0.02166285]
 [-0.09906493]
 [-0.99484514]]",647.0,226.0
4,"[[-0.03230793]
 [-0.10250942]
 [-0.99420723]]",646.0,200.0
5,"[[-0.03464707]
 [-0.10454864]
 [-0.99391607]]",646.0,180.0
6,"[[-0.04758696]
 [-0.11576513]
 [-0.99213604]]",655.0,158.0
7,"[[-0.06549556]
 [-0.15145869]
 [-0.98629134]]",673.0,119.0
8,"[[-0.07836092]
 [-0.16164198]
 [-0.98373342]]",694.0,84.0
9,"[[-0.08651149]
 [-0.1689801 ]
 [-0.9818154 ]]",714.0,54.0
10,"[[-0.11382874]
 [-0.15384861]
 [-0.98151598]]",745.0,41.0
11,"[[-0.13645794]
 [-0.12156413]
 [-0.98315889]]",783.0,53.0
12,"[[-0.10443855]
 [-0.12522665]
 [-0.98661587]]",790.0,59.0
13,"[[-0.13142905]
 [-0.15621357]
 [-0.9789401 ]]",813.0,44.0
14,"[[-0.13462318]
 [-0.15200629]
 [-0.97916836]]",832.0,36.0
15,"[[-0.14122011]
 [-0.14206855]
 [-0.97973129]]",850.0,36.0
16,"[[-0.1301095 ]
 [-0.15438172]
 [-0.97940686]]",855.0,29.0
17,"[[-0.12713881]
 [-0.12993418]
 [-0.9833376 ]]",857.0,39.0
18,"[[-0.14109283]
 [-0.17094291]
 [-0.97512632]]",869.0,20.0
19,"[[-0.14027394]
 [-0.15827682]
 [-0.97738   ]]",877.0,14.0
20,"[[-0.14217765]
 [-0.14854627]
 [-0.97863145]]",884.0,17.0
21,"[[-0.14677721]
 [-0.16020802]
 [-0.97610954]]",892.0,11.0
22,"[[-0.12249627]
 [ 0.04479884]
 [-0.99145738]]",882.0,140.0
23,"[[-0.07875574]
 [ 0.10911817]
 [-0.99090401]]",847.0,278.0
24,"[[-0.12436437]
 [ 0.0988765 ]
 [-0.9872978 ]]",851.0,373.0
25,"[[-0.16332687]
 [-0.13226109]
 [-0.97766627]]",880.0,291.0
26,"[[-0.15302798]
 [-0.20511991]
 [-0.96669967]]",894.0,183.0
27,"[[-0.1391095 ]
 [-0.12609986]
 [-0.98221554]]",895.0,157.0
28,"[[-0.14240023]
 [-0.07518397]
 [-0.98694962]]",897.0,171.0
29,"[[-0.1453858 ]
 [-0.17892502]
 [-0.97306156]]",901.0,113.0
30,"[[-0.16870696]
 [-0.15174261]
 [-0.97391588]]",919.0,88.0
31,"[[-0.12989029]
 [-0.10668287]
 [-0.98577243]]",905.0,98.0
32,"[[-0.13096212]
 [-0.09749301]
 [-0.986582  ]]",896.0,112.0
33,"[[-0.14816717]
 [-0.10054558]
 [-0.98383793]]",900.0,119.0
34,"[[-0.15736272]
 [-0.08670948]
 [-0.98372681]]",910.0,134.0
35,"[[-0.15201857]
 [-0.10096771]
 [-0.98320694]]",913.0,135.0
36,"[[-0.14512857]
 [-0.12454367]
 [-0.98154295]]",911.0,121.0
37,"[[-0.1342426 ]
 [-0.11089619]
 [-0.9847238 ]]",903.0,119.0
38,"[[-0.13336969]
 [-0.10977199]
 [-0.98496834]]",896.0,119.0
39,"[[-0.13710679]
 [-0.13052858]
 [-0.98191854]]",893.0,105.0
40,"[[-0.14089823]
 [-0.10720021]
 [-0.98420313]]",894.0,110.0
41,"[[-0.12402308]
 [-0.07527677]
 [-0.98941987]]",884.0,135.0
42,"[[-0.12328154]
 [-0.06080595]
 [-0.99050709]]",875.0,162.0
43,"[[-0.13951305]
 [-0.08672708]
 [-0.98641498]]",879.0,165.0
44,"[[-0.13824416]
 [-0.08439751]
 [-0.98679563]]",881.0,168.0
45,"[[-0.13139262]
 [-0.10088724]
 [-0.98618342]]",878.0,160.0
46,"[[-0.13205698]
 [-0.09535039]
 [-0.98664546]]",876.0,158.0
47,"[[-0.11917864]
 [-0.10902451]
 [-0.98686884]]",867.0,148.0
48,"[[-0.13699165]
 [-0.11708899]
 [-0.9836277 ]]",871.0,135.0
49,"[[-0.14114365]
 [-0.11505016]
 [-0.98328121]]",877.0,127.0
50,"[[-0.13442744]
 [-0.13542305]
 [-0.98162613]]",877.0,107.0
