frame,res,X,Y
1,"[[-0.05154505]
 [-0.18343627]
 [-0.9816793 ]]",830.0,297.0
2,"[[-0.06336068]
 [-0.16933252]
 [-0.98352017]]",791.0,204.0
3,"[[-0.06665706]
 [-0.15359205]
 [-0.98588352]]",764.0,145.0
4,"[[-0.0691369 ]
 [-0.14596172]
 [-0.98687145]]",746.0,106.0
5,"[[-0.09345871]
 [-0.17138029]
 [-0.98076208]]",750.0,61.0
6,"[[-0.11285678]
 [-0.18109018]
 [-0.97696965]]",764.0,21.0
7,"[[-0.09478321]
 [-0.19498184]
 [-0.97621628]]",764.0,-17.0
8,"[[-0.08727854]
 [-0.16714991]
 [-0.98206077]]",758.0,-26.0
9,"[[-0.08238675]
 [-0.16001718]
 [-0.98367013]]",751.0,-28.0
10,"[[-0.08399217]
 [-0.16269838]
 [-0.98309438]]",747.0,-31.0
11,"[[-0.08766142]
 [-0.14627484]
 [-0.9853523 ]]",746.0,-22.0
12,"[[-0.08443216]
 [-0.14947617]
 [-0.98515384]]",743.0,-18.0
13,"[[-0.10408989]
 [-0.15507031]
 [-0.98240444]]",754.0,-19.0
14,"[[-0.10242553]
 [-0.1505604 ]
 [-0.98328052]]",760.0,-17.0
15,"[[-0.11715096]
 [-0.15239069]
 [-0.9813525 ]]",774.0,-16.0
16,"[[-0.10189876]
 [-0.15119897]
 [-0.98323726]]",775.0,-15.0
17,"[[-0.09665139]
 [-0.13990102]
 [-0.98543707]]",772.0,-6.0
18,"[[-0.07526887]
 [-0.12431891]
 [-0.98938335]]",756.0,10.0
19,"[[-0.07496408]
 [-0.11268772]
 [-0.9907986 ]]",744.0,29.0
20,"[[-0.08488202]
 [-0.16366688]
 [-0.98285716]]",743.0,11.0
21,"[[-0.08262938]
 [-0.15391688]
 [-0.98462276]]",740.0,4.0
22,"[[-0.08976842]
 [-0.17627357]
 [-0.98023939]]",744.0,-16.0
23,"[[-0.07147044]
 [-0.17182784]
 [-0.982531  ]]",734.0,-28.0
24,"[[-0.08238638]
 [-0.14668685]
 [-0.98574614]]",734.0,-20.0
25,"[[-0.09247525]
 [-0.15077915]
 [-0.98423268]]",741.0,-17.0
26,"[[-0.06813788]
 [-0.08514742]
 [-0.99403579]]",729.0,28.0
27,"[[ 9.57736150e-04]
 [ 1.33341219e-01]
 [-9.91069726e-01]]",678.0,201.0
28,"[[ 0.07042257]
 [ 0.23269948]
 [-0.96999568]]",594.0,396.0
29,"[[ 0.19316541]
 [ 0.18221311]
 [-0.96409829]]",450.0,508.0
30,"[[ 0.18210699]
 [ 0.18043369]
 [-0.96658198]]",353.0,589.0
31,"[[ 0.21040256]
 [ 0.16080097]
 [-0.96429965]]",261.0,637.0
32,"[[ 0.23985322]
 [ 0.15009984]
 [-0.95913527]]",175.0,664.0
33,"[[ 0.19122511]
 [ 0.13368044]
 [-0.97240038]]",146.0,673.0
34,"[[ 0.19158809]
 [ 0.15507183]
 [-0.96914743]]",124.0,695.0
35,"[[ 0.16785278]
 [ 0.16558306]
 [-0.97180641]]",123.0,718.0
36,"[[ 0.16132591]
 [ 0.15882675]
 [-0.97403697]]",128.0,728.0
37,"[[ 0.137551  ]
 [ 0.14709723]
 [-0.97951117]]",148.0,729.0
38,"[[ 0.08783354]
 [ 0.15208295]
 [-0.98445723]]",195.0,733.0
39,"[[ 0.04352625]
 [ 0.16807931]
 [-0.98481207]]",259.0,746.0
40,"[[-0.04140605]
 [ 0.12995052]
 [-0.99065554]]",362.0,731.0
41,"[[-0.07680961]
 [ 0.05025569]
 [-0.99577841]]",459.0,665.0
42,"[[-0.10696317]
 [-0.04336876]
 [-0.99331668]]",549.0,555.0
43,"[[-0.12485345]
 [-0.169193  ]
 [-0.97764275]]",628.0,391.0
44,"[[-0.13387732]
 [-0.11486381]
 [-0.98431863]]",690.0,306.0
45,"[[-0.11444638]
 [-0.15077264]
 [-0.9819214 ]]",723.0,221.0
46,"[[-0.11062786]
 [-0.19191291]
 [-0.97515686]]",745.0,131.0
47,"[[-0.12943866]
 [-0.18317454]
 [-0.97452179]]",774.0,72.0
48,"[[-0.12102696]
 [-0.20694576]
 [-0.97083775]]",789.0,12.0
