frame,res,X,Y
1,"[[-0.00887965]
 [-0.18806025]
 [-0.98211735]]",309.0,448.0
2,"[[-0.04232641]
 [-0.16591157]
 [-0.98523186]]",395.0,318.0
3,"[[-0.05651203]
 [-0.15646522]
 [-0.98606543]]",468.0,228.0
4,"[[-0.05951463]
 [-0.09538847]
 [-0.99365942]]",523.0,202.0
5,"[[-0.07616673]
 [-0.15195721]
 [-0.98544794]]",575.0,144.0
6,"[[-0.02380893]
 [-0.057673  ]
 [-0.99805158]]",577.0,166.0
7,"[[-0.02452381]
 [ 0.12169174]
 [-0.99226494]]",579.0,302.0
8,"[[ 4.89730956e-04]
 [ 9.45312607e-02]
 [-9.95521773e-01]]",564.0,384.0
9,"[[-0.06365505]
 [ 0.09865954]
 [-0.99308324]]",595.0,447.0
10,"[[-0.1253923 ]
 [-0.03388536]
 [-0.99152839]]",659.0,403.0
11,"[[-0.11852259]
 [-0.09694862]
 [-0.98820714]]",701.0,328.0
12,"[[-0.13695123]
 [-0.17403279]
 [-0.97517022]]",746.0,219.0
13,"[[-0.10911396]
 [-0.16669123]
 [-0.97995315]]",759.0,146.0
14,"[[-0.12021785]
 [-0.18618597]
 [-0.97513202]]",777.0,78.0
15,"[[-0.10731896]
 [-0.18074313]
 [-0.97765769]]",780.0,32.0
16,"[[-0.10590591]
 [-0.16764771]
 [-0.98014192]]",782.0,8.0
17,"[[-0.10957417]
 [-0.16480102]
 [-0.98022147]]",785.0,-8.0
18,"[[-0.1076057 ]
 [-0.18059726]
 [-0.97765313]]",786.0,-30.0
19,"[[-0.11025382]
 [-0.19174836]
 [-0.97523159]]",789.0,-53.0
20,"[[-0.09953072]
 [-0.21538048]
 [-0.97144474]]",784.0,-87.0
21,"[[-0.11847356]
 [-0.21500541]
 [-0.96940017]]",793.0,-111.0
22,"[[-0.11321516]
 [-0.20269214]
 [-0.97267581]]",796.0,-120.0
23,"[[-0.11818406]
 [-0.21339516]
 [-0.96979123]]",803.0,-134.0
24,"[[-0.11806924]
 [-0.19319641]
 [-0.97403019]]",807.0,-130.0
25,"[[-0.11545246]
 [-0.22424847]
 [-0.96766903]]",809.0,-150.0
