frame,res,X,Y
1,"[[-0.17495303]
 [ 0.25726795]
 [-0.95037079]]",330.0,514.0
2,"[[-0.18172721]
 [ 0.27340935]
 [-0.94457533]]",527.0,522.0
3,"[[-0.16436621]
 [ 0.28833141]
 [-0.94331795]]",657.0,539.0
4,"[[-0.16117024]
 [ 0.28698784]
 [-0.94427863]]",750.0,550.0
5,"[[-0.14172839]
 [ 0.2875218 ]
 [-0.94722979]]",802.0,558.0
6,"[[-0.16996735]
 [ 0.28513102]
 [-0.94329815]]",862.0,564.0
7,"[[-0.15837015]
 [ 0.26368053]
 [-0.95152061]]",897.0,550.0
8,"[[-0.1459313 ]
 [ 0.28741785]
 [-0.94662296]]",913.0,558.0
9,"[[-0.16251443]
 [ 0.27845482]
 [-0.94660022]]",938.0,558.0
10,"[[-2.93811147e-04]
 [ 2.74919762e-01]
 [-9.61467128e-01]]",837.0,551.0
11,"[[ 0.16461534]
 [ 0.15425931]
 [-0.97422064]]",648.0,458.0
12,"[[ 0.17818724]
 [ 0.16094559]
 [-0.97074498]]",499.0,395.0
13,"[[ 0.18516504]
 [ 0.11137762]
 [-0.97637541]]",387.0,313.0
14,"[[ 0.22061656]
 [ 0.10555608]
 [-0.96963202]]",280.0,250.0
15,"[[ 0.20532685]
 [ 0.13950457]
 [-0.96869983]]",212.0,227.0
16,"[[ 0.21766263]
 [ 0.09526088]
 [-0.97136417]]",155.0,178.0
17,"[[ 0.22591449]
 [ 0.12943999]
 [-0.96550916]]",105.0,168.0
18,"[[ 0.25486776]
 [ 0.11559582]
 [-0.96004168]]",49.0,151.0
19,"[[ 0.30889694]
 [ 0.14527113]
 [-0.93993562]]",-37.0,161.0
20,"[[ 0.25814457]
 [ 0.1480048 ]
 [-0.95470203]]",-59.0,170.0
21,"[[ 0.30595193]
 [ 0.11660706]
 [-0.94487894]]",-111.0,154.0
22,"[[ 0.30115431]
 [ 0.12988993]
 [-0.94468761]]",-147.0,151.0
23,"[[ 0.31799155]
 [ 0.14030533]
 [-0.93765441]]",-187.0,158.0
24,"[[ 0.30171612]
 [ 0.15179089]
 [-0.9412369 ]]",-203.0,171.0
25,"[[ 0.31593492]
 [ 0.07890239]
 [-0.94549434]]",-223.0,127.0
26,"[[ 0.30578859]
 [ 0.08281167]
 [-0.94849121]]",-230.0,98.0
27,"[[ 0.34155634]
 [ 0.11837129]
 [-0.93237734]]",-266.0,104.0
28,"[[ 0.30731121]
 [ 0.10258349]
 [-0.94606366]]",-265.0,96.0
29,"[[ 0.30186658]
 [ 0.10470507]
 [-0.94758293]]",-259.0,92.0
30,"[[ 0.27098262]
 [ 0.10007029]
 [-0.95736845]]",-232.0,85.0
31,"[[ 0.26291653]
 [ 0.09693553]
 [-0.95993666]]",-205.0,78.0
32,"[[ 0.29175907]
 [ 0.08387224]
 [-0.95280748]]",-207.0,63.0
33,"[[ 0.2642355 ]
 [ 0.07019061]
 [-0.96190066]]",-187.0,43.0
