frame,res,X,Y
1,[[-0.68379486 -0.24033237]],45,1645
2,[[-0.6708915  -0.21905655]],119,1600
3,[[-0.7432835  -0.16677395]],107,1790
4,[[-0.67306596 -0.26758578]],14,1609
5,[[-0.7342981  -0.14585415]],133,1760
6,[[-0.7269533  -0.17204422]],87,1726
7,[[-0.7356528  -0.23144974]],-29,1753
8,[[-0.6589324  -0.28973156]],-38,1567
9,[[-0.6463053 -0.3189479]],-99,1519
10,[[-0.71950424 -0.26860994]],-101,1698
11,[[-0.6489271  -0.38194335]],-251,1542
12,[[-0.64901936 -0.37456673]],-233,1539
13,[[-0.66974103 -0.28190887]],-111,1526
14,[[-0.6579961  -0.29596615]],-129,1481
15,[[-0.65504664 -0.3478571 ]],-247,1482
16,[[-0.64907837 -0.4156277 ]],-342,1534
17,[[-0.6534773  -0.30764544]],-153,1466
18,[[-0.63624996 -0.26900914]],-72,1398
19,[[-0.62869847 -0.38209584]],-243,1475
20,[[-0.65103257 -0.30959362]],-168,1440
21,[[-0.6510166 -0.2683234]],-70,1441
22,[[-0.644083   -0.15936598]],171,1435
23,[[-0.63064045 -0.24352145]],76,1450
24,[[-0.6042754  -0.18722418]],219,1383
25,[[-0.5681726  -0.15402885]],292,1278
26,[[-0.5785714  -0.14300928]],312,1310
27,[[-0.639773   -0.11723452]],269,1457
28,[[-0.57085043 -0.1455201 ]],325,1289
29,[[-0.6000773 -0.1915089]],205,1359
30,[[-0.59963894 -0.1434292 ]],309,1363
31,[[-0.65595794 -0.08925633]],320,1509
32,[[-0.65145254 -0.06223261]],380,1507
33,[[-0.64734566 -0.04849344]],406,1485
34,[[-0.61790544 -0.06797614]],470,1452
35,[[-0.7052126 -0.1862275]],87,1656
36,[[-0.67478883 -0.28646466]],-41,1596
37,[[-0.6985663 -0.3007684]],-166,1624
38,[[-0.699232   -0.29015642]],-145,1616
39,[[-0.5909496  -0.30131307]],-47,1350
40,[[-0.6943381  -0.28473678]],-128,1603
41,[[-0.6201791  -0.33966035]],-138,1438
42,[[-0.6194515  -0.34910232]],-158,1445
43,[[-0.64808667 -0.40216073]],-306,1529
44,[[-0.64590144 -0.33572817]],-155,1516
45,[[-0.66568434 -0.28181872]],-38,1577
46,[[-0.7189983 -0.1852555]],66,1702
47,[[-0.68788505 -0.26403946]],-7,1651
48,[[-0.7130197  -0.13615549]],168,1693
49,[[-0.5949192  -0.13253836]],337,1387
50,[[-0.72660446 -0.12208201]],192,1742
51,[[-0.6124176  -0.09431566]],410,1441
52,[[-0.61405236 -0.08619314]],419,1437
53,[[-0.7062859  -0.01921634]],417,1708
54,[[-0.6133726  -0.08493692]],422,1435
55,[[-0.7408029  -0.00941787]],424,1832
56,[[-0.7185785  -0.01533364]],416,1751
57,[[-0.70752287 -0.00337196]],449,1722
58,[[-7.2635734e-01 -2.5740825e-04]],456,1800
59,[[-0.70749176 -0.01487721]],429,1715
60,[[-0.6541968  -0.28719124]],-47,1546
61,[[-0.6670834  -0.33664167]],-170,1577
62,[[-0.7457692  -0.31051958]],-244,1787
63,[[-0.7414534  -0.31612524]],-254,1771
64,[[-0.63550085 -0.36251527]],-217,1488
65,[[-0.70836014 -0.3498626 ]],-304,1651
66,[[-0.6723259 -0.3242985]],-147,1590
67,[[-0.6553961  -0.32712877]],-140,1548
68,[[-0.63124907 -0.314407  ]],-100,1469
69,[[-0.6526307  -0.33770403]],-162,1541
70,[[-0.6648568 -0.3283912]],-147,1581
71,[[-0.7012361  -0.33089575]],-169,1707
72,[[-0.71128386 -0.3862489 ]],-309,1756
73,[[-0.7261033  -0.34587285]],-217,1799
74,[[-0.7251173 -0.3508635]],-308,1725
75,[[-0.68803227 -0.32686174]],-167,1672
76,[[-0.73184615 -0.20647869]],87,1825
77,[[-0.78340065 -0.30445364]],-171,2006
78,[[-0.7531266 -0.2678209]],-69,1881
79,[[-0.7653798 -0.2752845]],-93,1929
80,[[-0.74601865 -0.24709392]],-10,1869
81,[[-0.7386418  -0.25228375]],-21,1860
82,[[-0.7208151  -0.25453317]],1,1788
83,[[-0.81570303 -0.15932427]],38,2077
84,[[-0.73108184 -0.16187173]],191,1836
85,[[-0.7857027 -0.0133397]],476,2062
86,[[-0.7619138   0.01583907]],557,1991
87,[[-0.8278441   0.00256547]],479,2227
88,[[-0.77184474  0.00519704]],523,2021
89,[[-0.74008656  0.0190768 ]],576,1911
90,[[-0.72493887  0.02810512]],603,1862
91,[[-0.7948507   0.08025037]],661,2130
92,[[-0.73347026  0.00105296]],534,1876
93,[[-0.67030334 -0.19546586]],154,1588
94,[[-0.63957316 -0.16945845]],205,1496
95,[[-0.6315346 -0.1630348]],241,1478
96,[[-0.6666878  -0.12434419]],319,1574
97,[[-0.66593415 -0.20982352]],140,1575
