frame,res,X,Y
1,"[[-0.48434595]
 [-0.2694824 ]
 [-0.83233902]]",2251.0,-751.0
2,"[[-0.47252584]
 [-0.27008577]
 [-0.8389118 ]]",2170.0,-760.0
3,"[[-0.47004447]
 [-0.27692313]
 [-0.83807623]]",2112.0,-772.0
4,"[[-0.46697239]
 [-0.29267186]
 [-0.83443392]]",2069.0,-796.0
5,"[[-0.4656828 ]
 [-0.29937534]
 [-0.83277484]]",2038.0,-819.0
6,"[[-0.47245537]
 [-0.29876684]
 [-0.82917085]]",2020.0,-835.0
7,"[[-0.50204792]
 [-0.23496167]
 [-0.83231058]]",2030.0,-796.0
8,"[[-0.41669437]
 [-0.26621308]
 [-0.86919296]]",1955.0,-782.0
9,"[[-0.4090779 ]
 [-0.27472117]
 [-0.87016295]]",1896.0,-779.0
10,"[[-0.40476366]
 [-0.2751071 ]
 [-0.87205646]]",1849.0,-778.0
11,"[[-0.38433413]
 [-0.30069005]
 [-0.87285324]]",1799.0,-796.0
12,"[[-0.39126016]
 [-0.29359868]
 [-0.87218995]]",1767.0,-803.0
13,"[[-0.38729364]
 [-0.27798993]
 [-0.87904792]]",1738.0,-794.0
14,"[[-0.38636608]
 [-0.27929669]
 [-0.87904187]]",1717.0,-788.0
15,"[[-0.38608457]
 [-0.27455442]
 [-0.88065804]]",1700.0,-780.0
16,"[[-0.38761516]
 [-0.27418488]
 [-0.88010065]]",1688.0,-773.0
17,"[[-0.38230995]
 [-0.28786242]
 [-0.87805144]]",1677.0,-779.0
18,"[[-0.3805848 ]
 [-0.28758477]
 [-0.87889146]]",1667.0,-784.0
19,"[[-0.38388163]
 [-0.28489387]
 [-0.87833386]]",1664.0,-786.0
20,"[[-0.38512459]
 [-0.28274376]
 [-0.8784845 ]]",1663.0,-786.0
21,"[[-0.38016176]
 [-0.29872484]
 [-0.87535165]]",1660.0,-799.0
22,"[[-0.37898796]
 [-0.29804487]
 [-0.87609211]]",1656.0,-808.0
23,"[[-0.38002032]
 [-0.29353069]
 [-0.87716834]]",1653.0,-810.0
24,"[[-0.38632117]
 [-0.28726574]
 [-0.87648979]]",1655.0,-807.0
25,"[[-0.3849241 ]
 [-0.28813355]
 [-0.87681954]]",1655.0,-804.0
26,"[[-0.38502637]
 [-0.28544541]
 [-0.87765347]]",1654.0,-800.0
27,"[[-0.38129915]
 [-0.29387032]
 [-0.8764994 ]]",1652.0,-804.0
28,"[[-0.38058039]
 [-0.28986834]
 [-0.87814288]]",1649.0,-802.0
29,"[[-0.38324589]
 [-0.28458217]
 [-0.87871245]]",1648.0,-796.0
30,"[[-0.38880155]
 [-0.29226384]
 [-0.87373635]]",1653.0,-798.0
31,"[[-0.38773231]
 [-0.2932458 ]
 [-0.87388246]]",1655.0,-801.0
32,"[[-0.39037117]
 [-0.28743949]
 [-0.87463643]]",1659.0,-800.0
33,"[[-0.38346677]
 [-0.28330883]
 [-0.8790275 ]]",1656.0,-794.0
34,"[[-0.38378983]
 [-0.27774815]
 [-0.8806596 ]]",1653.0,-786.0
35,"[[-0.38104288]
 [-0.28147938]
 [-0.88066774]]",1648.0,-782.0
36,"[[-0.38017441]
 [-0.28219278]
 [-0.88081477]]",1645.0,-780.0
37,"[[-0.37366492]
 [-0.29796406]
 [-0.87840307]]",1637.0,-791.0
38,"[[-0.37426869]
 [-0.29219676]
 [-0.88008181]]",1632.0,-793.0
39,"[[-0.37779625]
 [-0.29125749]
 [-0.87888513]]",1631.0,-795.0
40,"[[-0.38429117]
 [-0.27934686]
 [-0.87993501]]",1634.0,-787.0
41,"[[-0.38056467]
 [-0.30687499]
 [-0.87235215]]",1636.0,-803.0
42,"[[-0.37698133]
 [-0.31051431]
 [-0.87262016]]",1634.0,-817.0
