frame,res,X,Y
1,"[[ 0.24820232]
 [ 0.36492066]
 [-0.89734526]]",-132.0,1111.0
2,"[[ 0.24621456]
 [ 0.36428359]
 [-0.89815136]]",-129.0,1110.0
3,"[[ 0.25738058]
 [ 0.38079668]
 [-0.88811549]]",-146.0,1138.0
4,"[[ 0.25267546]
 [ 0.38308849]
 [-0.88848091]]",-149.0,1153.0
5,"[[ 0.24912943]
 [ 0.38724021]
 [-0.88768212]]",-147.0,1167.0
6,"[[ 0.24556337]
 [ 0.38315433]
 [-0.89044449]]",-141.0,1170.0
7,"[[ 0.22860959]
 [ 0.36914117]
 [-0.90081766]]",-119.0,1156.0
8,"[[ 0.23545384]
 [ 0.39649964]
 [-0.88732718]]",-114.0,1177.0
9,"[[ 0.25791366]
 [ 0.39099211]
 [-0.88351894]]",-132.0,1191.0
10,"[[ 0.23871552]
 [ 0.37691573]
 [-0.89495778]]",-126.0,1187.0
11,"[[ 0.24263804]
 [ 0.37928909]
 [-0.89289785]]",-126.0,1188.0
12,"[[ 0.22381958]
 [ 0.38355662]
 [-0.895985  ]]",-109.0,1195.0
13,"[[ 0.23197835]
 [ 0.38149186]
 [-0.89479048]]",-102.0,1196.0
14,"[[ 0.20672227]
 [ 0.34624042]
 [-0.91508659]]",-71.0,1161.0
15,"[[ 0.24937554]
 [ 0.38447757]
 [-0.88881316]]",-91.0,1179.0
16,"[[ 0.24584606]
 [ 0.37798395]
 [-0.89257372]]",-100.0,1184.0
17,"[[ 0.27430654]
 [ 0.3563311 ]
 [-0.89318759]]",-133.0,1171.0
18,"[[ 0.27039527]
 [ 0.35069814]
 [-0.89660315]]",-151.0,1155.0
19,"[[ 0.24987778]
 [ 0.35554281]
 [-0.90063889]]",-144.0,1145.0
20,"[[ 0.24611246]
 [ 0.37283475]
 [-0.89466357]]",-136.0,1154.0
21,"[[ 0.24358716]
 [ 0.37048988]
 [-0.89632725]]",-126.0,1157.0
22,"[[ 0.24238676]
 [ 0.34759662]
 [-0.90577329]]",-114.0,1134.0
23,"[[ 0.24099884]
 [ 0.35448968]
 [-0.90346922]]",-105.0,1124.0
24,"[[ 0.24371552]
 [ 0.36115121]
 [-0.90009586]]",-102.0,1124.0
25,"[[ 0.26274175]
 [ 0.38696459]
 [-0.88386944]]",-121.0,1154.0
26,"[[ 0.25634927]
 [ 0.36348475]
 [-0.89563603]]",-127.0,1149.0
27,"[[ 0.26140804]
 [ 0.36674517]
 [-0.89284031]]",-138.0,1151.0
28,"[[ 0.23917261]
 [ 0.3435593 ]
 [-0.90816489]]",-122.0,1126.0
29,"[[ 0.25265256]
 [ 0.39029575]
 [-0.88534508]]",-128.0,1156.0
30,"[[ 0.24230432]
 [ 0.38567286]
 [-0.89025   ]]",-123.0,1172.0
31,"[[ 0.24206369]
 [ 0.38815844]
 [-0.88923461]]",-118.0,1185.0
32,"[[ 0.24691628]
 [ 0.40476103]
 [-0.88045491]]",-122.0,1212.0
33,"[[ 0.25078405]
 [ 0.39908597]
 [-0.8819511 ]]",-127.0,1225.0
34,"[[ 0.24738261]
 [ 0.39674283]
 [-0.88396661]]",-127.0,1231.0
35,"[[ 0.24323945]
 [ 0.39134647]
 [-0.8875148 ]]",-123.0,1230.0
36,"[[ 0.24255919]
 [ 0.39031776]
 [-0.88815375]]",-120.0,1229.0
37,"[[ 0.22689104]
 [ 0.38072626]
 [-0.89641953]]",-104.0,1219.0
38,"[[ 0.22374719]
 [ 0.36219328]
 [-0.90484983]]",-88.0,1193.0
39,"[[ 0.23693934]
 [ 0.37210738]
 [-0.89743849]]",-88.0,1185.0
40,"[[ 0.22990589]
 [ 0.37366081]
 [-0.89862166]]",-81.0,1178.0
41,"[[ 0.23645361]
 [ 0.37988848]
 [-0.89430109]]",-83.0,1181.0
42,"[[ 0.21842279]
 [ 0.34357197]
 [-0.91337276]]",-65.0,1147.0
43,"[[ 0.2143766 ]
 [ 0.32755357]
 [-0.92019092]]",-48.0,1109.0
44,"[[ 0.22121311]
 [ 0.3170277 ]
 [-0.92225712]]",-39.0,1069.0
45,"[[ 0.21531611]
 [ 0.31414152]
 [-0.92463727]]",-27.0,1036.0
46,"[[ 0.22141382]
 [ 0.34697619]
 [-0.91136351]]",-25.0,1045.0
47,"[[ 0.22045469]
 [ 0.32121651]
 [-0.92098843]]",-21.0,1026.0
48,"[[ 0.2328351 ]
 [ 0.35801013]
 [-0.90422152]]",-33.0,1051.0
49,"[[ 0.23144373]
 [ 0.35202729]
 [-0.90692369]]",-40.0,1063.0
50,"[[ 0.24057193]
 [ 0.322837  ]
 [-0.91536955]]",-50.0,1043.0
51,"[[ 0.24319466]
 [ 0.32940278]
 [-0.91233227]]",-60.0,1035.0
52,"[[ 0.24898798]
 [ 0.31336445]
 [-0.91641023]]",-73.0,1015.0
53,"[[ 0.24526767]
 [ 0.33688832]
 [-0.90903797]]",-82.0,1025.0
54,"[[ 0.24014263]
 [ 0.32675266]
 [-0.91409202]]",-82.0,1021.0
55,"[[ 0.24565872]
 [ 0.34247764]
 [-0.90684114]]",-89.0,1035.0
56,"[[ 0.24601742]
 [ 0.33899925]
 [-0.90805007]]",-93.0,1040.0
57,"[[ 0.24718019]
 [ 0.32758605]
 [-0.9119152 ]]",-96.0,1033.0
58,"[[ 0.25461716]
 [ 0.36445179]
 [-0.89573713]]",-110.0,1067.0
59,"[[ 0.27192654]
 [ 0.29344995]
 [-0.91648409]]",-129.0,1021.0
60,"[[ 0.28488176]
 [ 0.44600921]
 [-0.84847992]]",-173.0,1149.0
61,"[[ 0.29634517]
 [ 0.44435393]
 [-0.84541654]]",-216.0,1242.0
62,"[[ 0.29776379]
 [ 0.43198771]
 [-0.85130685]]",-245.0,1293.0
63,"[[ 0.27033628]
 [ 0.39027081]
 [-0.8801176 ]]",-231.0,1277.0
64,"[[ 0.26290912]
 [ 0.36591499]
 [-0.89274017]]",-212.0,1240.0
65,"[[ 0.24038652]
 [ 0.36171818]
 [-0.90076316]]",-177.0,1208.0
66,"[[ 0.2365734 ]
 [ 0.32856254]
 [-0.91437393]]",-146.0,1151.0
67,"[[ 0.24984622]
 [ 0.33700217]
 [-0.90774799]]",-136.0,1119.0
68,"[[ 0.24717017]
 [ 0.32524933]
 [-0.91275396]]",-126.0,1085.0
69,"[[ 0.24595359]
 [ 0.33106712]
 [-0.91098924]]",-119.0,1067.0
70,"[[ 0.25476983]
 [ 0.35195069]
 [-0.90067921]]",-125.0,1077.0
71,"[[ 0.25281608]
 [ 0.34319307]
 [-0.90460076]]",-125.0,1073.0
72,"[[ 0.24948921]
 [ 0.34466705]
 [-0.90496396]]",-123.0,1073.0
73,"[[ 0.24004699]
 [ 0.34749589]
 [-0.9064348 ]]",-114.0,1075.0
74,"[[ 0.25506234]
 [ 0.35949673]
 [-0.89761089]]",-121.0,1088.0
75,"[[ 0.25003646]
 [ 0.36790363]
 [-0.89561637]]",-122.0,1106.0
76,"[[ 0.25411576]
 [ 0.36232878]
 [-0.89674023]]",-126.0,1113.0
77,"[[ 0.24928035]
 [ 0.35490605]
 [-0.90105549]]",-123.0,1109.0
78,"[[ 0.24565229]
 [ 0.35870303]
 [-0.90054822]]",-119.0,1112.0
79,"[[ 0.24637505]
 [ 0.3694297 ]
 [-0.89600281]]",-118.0,1125.0
80,"[[ 0.24447181]
 [ 0.35110789]
 [-0.90385661]]",-114.0,1115.0
81,"[[ 0.24652065]
 [ 0.34576672]
 [-0.90535791]]",-111.0,1101.0
82,"[[ 0.24489675]
 [ 0.34151824]
 [-0.90740888]]",-106.0,1085.0
83,"[[ 0.23745447]
 [ 0.34708743]
 [-0.90727377]]",-97.0,1081.0
84,"[[ 0.24049167]
 [ 0.34752427]
 [-0.90630604]]",-95.0,1080.0
85,"[[ 0.2425978 ]
 [ 0.34215748]
 [-0.90778553]]",-94.0,1073.0
86,"[[ 0.23662834]
 [ 0.33933709]
 [-0.91041604]]",-88.0,1066.0
87,"[[ 0.2457562 ]
 [ 0.3468904 ]
 [-0.90513587]]",-93.0,1069.0
88,"[[ 0.24687314]
 [ 0.35733703]
 [-0.9007574 ]]",-98.0,1081.0
89,"[[ 0.25031776]
 [ 0.36730815]
 [-0.8957822 ]]",-104.0,1099.0
90,"[[ 0.25531115]
 [ 0.37125491]
 [-0.89274073]]",-115.0,1118.0
91,"[[ 0.25578485]
 [ 0.37030706]
 [-0.89299876]]",-123.0,1131.0
92,"[[ 0.24491696]
 [ 0.36346035]
 [-0.89883939]]",-118.0,1132.0
93,"[[ 0.23959252]
 [ 0.36061491]
 [-0.90141684]]",-108.0,1128.0
94,"[[ 0.24699897]
 [ 0.37432912]
 [-0.89379484]]",-110.0,1140.0
95,"[[ 0.24420619]
 [ 0.37035364]
 [-0.89621511]]",-109.0,1145.0
96,"[[ 0.24066786]
 [ 0.37133155]
 [-0.89676745]]",-105.0,1149.0
97,"[[ 0.24584736]
 [ 0.36817272]
 [-0.89666489]]",-106.0,1150.0
98,"[[ 0.24122355]
 [ 0.37097544]
 [-0.89676553]]",-103.0,1153.0
99,"[[ 0.24186519]
 [ 0.36580871]
 [-0.89871309]]",-101.0,1150.0
100,"[[ 0.23238508]
 [ 0.36367941]
 [-0.90207232]]",-91.0,1145.0
101,"[[ 0.22974479]
 [ 0.36978251]
 [-0.90026564]]",-82.0,1149.0
102,"[[ 0.23249809]
 [ 0.36740259]
 [-0.90053316]]",-78.0,1148.0
103,"[[ 0.25100923]
 [ 0.36764658]
 [-0.89544981]]",-93.0,1150.0
104,"[[ 0.25070795]
 [ 0.32673393]
 [-0.91125763]]",-98.0,1110.0
105,"[[ 0.28933731]
 [ 0.43620655]
 [-0.85206089]]",-153.0,1200.0
106,"[[ 0.30141505]
 [ 0.45065492]
 [-0.84027324]]",-208.0,1287.0
107,"[[ 0.30047258]
 [ 0.44738785]
 [-0.84235405]]",-245.0,1343.0
108,"[[ 0.26716145]
 [ 0.42575487]
 [-0.86449844]]",-236.0,1355.0
109,"[[ 0.28072195]
 [ 0.34565375]
 [-0.89538744]]",-232.0,1281.0
110,"[[ 0.2366497 ]
 [ 0.33490159]
 [-0.91205145]]",-188.0,1212.0
111,"[[ 0.23948243]
 [ 0.37482498]
 [-0.89563073]]",-162.0,1203.0
112,"[[ 0.2391438 ]
 [ 0.37608214]
 [-0.8951941 ]]",-142.0,1197.0
113,"[[ 0.24145513]
 [ 0.36659182]
 [-0.89850423]]",-131.0,1185.0
114,"[[ 0.23080106]
 [ 0.35653168]
 [-0.90532648]]",-111.0,1164.0
115,"[[ 0.2351874 ]
 [ 0.3624097 ]
 [-0.90185703]]",-101.0,1155.0
116,"[[ 0.24054193]
 [ 0.35826379]
 [-0.90210123]]",-100.0,1146.0
117,"[[ 0.24487521]
 [ 0.36944694]
 [-0.89640677]]",-104.0,1152.0
118,"[[ 0.24738511]
 [ 0.36462797]
 [-0.89768984]]",-109.0,1151.0
119,"[[ 0.24791072]
 [ 0.3546887 ]
 [-0.90151883]]",-112.0,1140.0
120,"[[ 0.25745447]
 [ 0.36388163]
 [-0.89515773]]",-124.0,1141.0
121,"[[ 0.26114868]
 [ 0.37506865]
 [-0.88945201]]",-139.0,1156.0
