frame,res,X,Y
1,"[[ 0.24568951]
 [ 0.35650202]
 [-0.90141166]]",-94.0,1081.0
2,"[[ 0.2423267 ]
 [ 0.35173463]
 [-0.90419053]]",-90.0,1082.0
3,"[[ 0.24006193]
 [ 0.3475439 ]
 [-0.90641244]]",-85.0,1078.0
4,"[[ 0.24111914]
 [ 0.35969846]
 [-0.90137593]]",-83.0,1088.0
5,"[[ 0.23881858]
 [ 0.36220083]
 [-0.90098626]]",-80.0,1098.0
6,"[[ 0.23370776]
 [ 0.36574318]
 [-0.90089545]]",-75.0,1111.0
7,"[[ 0.2395813 ]
 [ 0.35437438]
 [-0.90389137]]",-76.0,1109.0
8,"[[ 0.23516145]
 [ 0.34179507]
 [-0.90987649]]",-72.0,1094.0
9,"[[ 0.23937382]
 [ 0.3545147 ]
 [-0.90389131]]",-74.0,1097.0
10,"[[ 0.24324274]
 [ 0.35498645]
 [-0.90267247]]",-77.0,1098.0
11,"[[ 0.24518298]
 [ 0.35081373]
 [-0.9037782 ]]",-79.0,1093.0
12,"[[ 0.26851786]
 [ 0.36326957]
 [-0.89215099]]",-105.0,1105.0
13,"[[ 0.26904385]
 [ 0.362516  ]
 [-0.89229903]]",-125.0,1113.0
14,"[[ 0.26630531]
 [ 0.37130637]
 [-0.88950158]]",-136.0,1127.0
15,"[[ 0.25786938]
 [ 0.36044344]
 [-0.89642842]]",-135.0,1123.0
16,"[[ 0.26501227]
 [ 0.36598399]
 [-0.8920898 ]]",-141.0,1128.0
17,"[[ 0.26312868]
 [ 0.36912445]
 [-0.89135315]]",-144.0,1134.0
18,"[[ 0.26824288]
 [ 0.37755894]
 [-0.88628156]]",-152.0,1147.0
19,"[[ 0.27115488]
 [ 0.38230502]
 [-0.88335604]]",-161.0,1163.0
20,"[[ 0.25215806]
 [ 0.37039064]
 [-0.89399501]]",-149.0,1161.0
21,"[[ 0.24991526]
 [ 0.36968305]
 [-0.89491721]]",-138.0,1158.0
22,"[[ 0.24781565]
 [ 0.3658335 ]
 [-0.89708041]]",-128.0,1153.0
23,"[[ 0.25234732]
 [ 0.36869043]
 [-0.89464418]]",-126.0,1153.0
24,"[[ 0.25549899]
 [ 0.35724586]
 [-0.89838503]]",-127.0,1143.0
25,"[[ 0.25476324]
 [ 0.3562888 ]
 [-0.89897385]]",-127.0,1133.0
26,"[[ 0.25625536]
 [ 0.35568243]
 [-0.89878985]]",-127.0,1125.0
27,"[[ 0.26089744]
 [ 0.35595834]
 [-0.89734396]]",-132.0,1120.0
28,"[[ 0.26351357]
 [ 0.35947904]
 [-0.8951734 ]]",-139.0,1122.0
29,"[[ 0.26062363]
 [ 0.35956607]
 [-0.89598413]]",-142.0,1123.0
30,"[[ 0.25987381]
 [ 0.35888685]
 [-0.89647411]]",-142.0,1121.0
