frame,ear
1.0,0.30980722436904395
2.0,0.3099108249349022
3.0,0.2880121305319234
4.0,0.28404169315059025
5.0,0.3006772466742512
6.0,0.25048402753040816
7.0,0.25472538353787016
8.0,0.2433925989489888
9.0,0.24200414488205896
10.0,0.25419817735447764
11.0,0.25799042125360117
12.0,0.16060476600874274
13.0,0.15529857343942471
14.0,0.14113866730597635
15.0,0.09932675076505157
16.0,0.15826196572064039
17.0,0.17789092576633725
18.0,0.22629232218802048
19.0,0.2394597706181839
20.0,0.26538087988753967
21.0,0.26569185696900843
22.0,0.27367255542886854
23.0,0.27325373951924475
24.0,0.27056790367171707
25.0,0.28821343847998776
26.0,0.2986783024806464
27.0,0.2810937272296028
28.0,0.27677014452559345
29.0,0.28009636247319636
30.0,0.2805856238574029
31.0,0.28796851186390815
32.0,0.2814232556766504
33.0,0.2812031174744001
34.0,0.28089189595771236
35.0,0.28100443976702666
36.0,0.2961172357852661
37.0,0.27992311006616794
38.0,0.2840949051867524
39.0,0.28871753506613995
40.0,0.27266551974552256
41.0,0.30822189217779444
42.0,0.29574094190463995
43.0,0.28821343847998776
44.0,0.30659407053937343
45.0,0.2797679555460496
46.0,0.3018748200608857
47.0,0.29883511481789277
48.0,0.1779301406101721
49.0,0.168528606406179
50.0,0.15777335615878052
51.0,0.14006458029465063
52.0,0.1550267567906839
53.0,0.15523984118435785
54.0,0.15230447991000542
55.0,0.11691675435189126
56.0,0.1275825869178392
57.0,0.17983460046819938
58.0,0.25090251162837307
59.0,0.27336133391218087
60.0,0.2884351630907773
61.0,0.29278470535464446
62.0,0.2887783263992031
63.0,0.2769518385461399
64.0,0.2854085025289962
65.0,0.28825414612436306
66.0,0.2765391264226783
67.0,0.2770584782628638
68.0,0.29688886862936126
69.0,0.3011717262613727
70.0,0.280862881430585
71.0,0.29783313490597185
72.0,0.29428197237315734
73.0,0.30560450497055347
74.0,0.24275543634428848
75.0,0.1443043410944033
76.0,0.14066893309170048
77.0,0.12770291537119313
78.0,0.1332249922647763
79.0,0.16366017025603918
80.0,0.2038377020805785
81.0,0.2430810002380261
82.0,0.2619084504788217
83.0,0.2506256457415693
84.0,0.2657631311781775
85.0,0.2768392569282233
86.0,0.2780606977679105
87.0,0.2508036539921327
88.0,0.1652390482365681
89.0,0.1529563795551469
90.0,0.1607199183117487
91.0,0.13579907647934492
92.0,0.15886094568854853
93.0,0.1590187903355063
94.0,0.1529112302173184
95.0,0.15908224876601984
96.0,0.18496791553009792
97.0,0.16015850390459782
98.0,0.136495652999973
99.0,0.13545211892861503
100.0,0.2784150588211177
101.0,0.33131340760222305
102.0,0.31890560440380616
103.0,0.336232376267949
104.0,0.33337187934616574
105.0,0.3238822054361384
106.0,0.2999112912791491
107.0,0.2966470695027422
108.0,0.2932399442753326
109.0,0.2842009284948562
110.0,0.3019894818888908
111.0,0.30381578229981665
112.0,0.30350382094393147
113.0,0.31817537548390784
114.0,0.31839024056552334
115.0,0.3106647910666327
116.0,0.2994042600244377
117.0,0.321423583393217
118.0,0.306615897339273
119.0,0.3215003688777849
120.0,0.3106712337645431
121.0,0.31090348312464233
122.0,0.27013541840293503
123.0,0.15980993476522
124.0,0.1648216136017997
125.0,0.16859482073459137
126.0,0.16458034029883473
127.0,0.1572760160311512
128.0,0.18053457028824704
129.0,0.18315435440083874
130.0,0.15492183898463968
131.0,0.16261944743519574
132.0,0.16204373395937935
133.0,0.13988384295422818
134.0,0.1492155285687452
135.0,0.16118871288511222
136.0,0.16740940092292422
137.0,0.18854868668656116
138.0,0.1542769531439041
139.0,0.15803866371832065
140.0,0.16278306599743997
141.0,0.1877311216376565
142.0,0.16182490124027188
143.0,0.12829968691612723
144.0,0.1451733163184299
145.0,0.22343995540095588
146.0,0.25397583263297435
147.0,0.2394597706181839
148.0,0.24311573306218504
149.0,0.2504255960050496
150.0,0.27790108439743233
151.0,0.2683734172584128
152.0,0.2891990712395638
153.0,0.3129834054154258
154.0,0.2994212879301852
155.0,0.3075325633608712
156.0,0.2880447857521395
157.0,0.2812031174744001
158.0,0.28008206745683045
159.0,0.2907283485693497
160.0,0.3000237409145151
161.0,0.2795691214335041
162.0,0.2891960300847627
163.0,0.2991258397699522
164.0,0.2983701485408478
165.0,0.3035384949618202
166.0,0.3043684605744784
167.0,0.29175948585800726
168.0,0.3085981860584206
169.0,0.30596971952686736
170.0,0.30792221665087816
171.0,0.2917238989292338
172.0,0.32115672480818436
173.0,0.2946472855715917
174.0,0.30262272086719233
175.0,0.30221614216440373
176.0,0.2978614132752774
177.0,0.30774199773131006
178.0,0.30625058414083867
179.0,0.309882964104508
180.0,0.3101532829127238
181.0,0.3027162155258143
182.0,0.2539317383027679
183.0,0.18075364447097142
184.0,0.1591518745713177
185.0,0.13950100743393215
186.0,0.1521723248705374
187.0,0.13953506458015685
188.0,0.16189342953057778
189.0,0.21943227361937365
190.0,0.25018173315917086
191.0,0.2355269638027427
192.0,0.1905559602675918
193.0,0.12962326980708422
194.0,0.1562608066881298
195.0,0.1487207614885555
196.0,0.1236816437401488
197.0,0.13647066446839648
198.0,0.15134318647688738
199.0,0.12472052013345292
200.0,0.12572403632478774
201.0,0.14189231243992317
202.0,0.1883996320207268
203.0,0.25840969673709935
204.0,0.2621479880776828
205.0,0.27009819103095567
206.0,0.26635989969037227
207.0,0.27336133391218087
208.0,0.2590916133882636
209.0,0.29295314803253936
210.0,0.2962950434080997
211.0,0.2800687263165473
212.0,0.30347018165754486
213.0,0.3144390053516529
214.0,0.3027162155258143
215.0,0.29269373628674167
216.0,0.2767181209664093
217.0,0.284303806449006
218.0,0.3134470086591258
219.0,0.28093208494001953
220.0,0.2951856534802828
221.0,0.29997173507350383
222.0,0.2923068954462657
223.0,0.2996828744260781
224.0,0.3007056447388138
225.0,0.3203277131254767
226.0,0.31100827746516746
227.0,0.2878191428120605
228.0,0.29498749443497757
229.0,0.3010951079076628
230.0,0.30822189217779444
231.0,0.2920089921614015
232.0,0.2917718449106773
233.0,0.28366402089948584
234.0,0.22585678001619813
235.0,0.14529062305909785
236.0,0.1490502908803309
237.0,0.14194450490844213
238.0,0.15781160593129795
239.0,0.14669998357764386
240.0,0.14669998357764386
241.0,0.15511254057253843
242.0,0.13972765431066486
243.0,0.1479926990157483
244.0,0.14526563452752134
245.0,0.15213801772041013
246.0,0.15230447991000542
247.0,0.14423811102571793
248.0,0.15184736156041712
249.0,0.2419167233723356
250.0,0.28142906341346774
251.0,0.31277289330688995
252.0,0.3150007806318625
253.0,0.28497634627921864
254.0,0.2933628458601638
255.0,0.2902877279921497
256.0,0.2955894312556827
257.0,0.31290848819989536
258.0,0.3027579351404751
259.0,0.2974359027711774
260.0,0.2894110482154494
261.0,0.3032611621342887
262.0,0.2898140489798716
263.0,0.30726541208097974
264.0,0.3027162155258143
265.0,0.3102884971860066
266.0,0.3228094687262928
267.0,0.3102884971860066
268.0,0.3078324290089454
269.0,0.3078324290089454
270.0,0.3139185547307365
271.0,0.33549158832518006
272.0,0.33313095042406793
273.0,0.315890532797712
274.0,0.3180980925337302
275.0,0.3082087228895716
276.0,0.32106987531216563
277.0,0.3085981860584206
278.0,0.3304214150582151
279.0,0.3152414627950129
280.0,0.32299797529259766
281.0,0.31599532713823714
282.0,0.23796459556503605
283.0,0.16402348428915792
284.0,0.1416890546908878
285.0,0.14850105759337157
286.0,0.13840800699256062
287.0,0.15037575451986163
288.0,0.15137749362701466
289.0,0.1443043410944033
