frame,res,X,Y
1,"[[ 0.45182598]
 [ 0.06287083]
 [-0.88988794]]",-290.0,834.0
2,"[[ 0.41893702]
 [ 0.07514354]
 [-0.90490067]]",-695.0,949.0
3,"[[ 0.40453463]
 [ 0.07089181]
 [-0.91177085]]",-962.0,1026.0
4,"[[ 0.39769057]
 [ 0.073578  ]
 [-0.91456465]]",-1147.0,1085.0
5,"[[ 0.3856008 ]
 [ 0.05101477]
 [-0.92125432]]",-1261.0,1096.0
6,"[[ 0.3632465 ]
 [ 0.07074662]
 [-0.92900317]]",-1311.0,1132.0
7,"[[ 0.3690165]
 [ 0.0816388]
 [-0.9258304]]",-1362.0,1177.0
8,"[[ 0.41956922]
 [ 0.10656605]
 [-0.90144625]]",-1489.0,1250.0
9,"[[ 0.35783771]
 [ 0.10747154]
 [-0.92757859]]",-1479.0,1302.0
10,"[[ 0.32160837]
 [ 0.12068967]
 [-0.93914965]]",-1415.0,1357.0
11,"[[ 0.29248544]
 [ 0.14127488]
 [-0.94577676]]",-1324.0,1424.0
12,"[[ 0.25233078]
 [ 0.12451354]
 [-0.95959656]]",-1196.0,1447.0
13,"[[ 0.38419286]
 [ 0.0784644 ]
 [-0.9199126 ]]",-1304.0,1404.0
14,"[[ 0.40399941]
 [ 0.07624167]
 [-0.91157648]]",-1414.0,1370.0
15,"[[ 0.39379449]
 [ 0.07124218]
 [-0.91643355]]",-1473.0,1336.0
16,"[[ 0.28080654]
 [ 0.07165394]
 [-0.95708589]]",-1340.0,1309.0
17,"[[ 0.10508601]
 [-0.06160095]
 [-0.9925534 ]]",-999.0,1111.0
18,"[[ 0.14709692]
 [-0.15814043]
 [-0.97639854]]",-808.0,835.0
19,"[[ 0.07811556]
 [-0.1979403 ]
 [-0.97709651]]",-577.0,580.0
20,"[[-0.06159164]
 [-0.1842222 ]
 [-0.98095293]]",-220.0,412.0
21,"[[-8.44786840e-05]
 [-7.83014310e-02]
 [-9.96929726e-01]]",-42.0,434.0
22,"[[-0.08849963]
 [-0.1550009 ]
 [-0.98394234]]",206.0,345.0
23,"[[-0.0184975 ]
 [-0.21614257]
 [-0.97618658]]",295.0,197.0
24,"[[-0.01541642]
 [-0.22733657]
 [-0.97369421]]",355.0,73.0
25,"[[-0.03735713]
 [-0.21686175]
 [-0.97548728]]",429.0,-4.0
26,"[[ 2.80179252e-04]
 [-2.13663292e-01]
 [-9.76907324e-01]]",432.0,-55.0
27,"[[ 0.02368876]
 [-0.17612269]
 [-0.98408315]]",403.0,-40.0
28,"[[-0.00319873]
 [-0.18619275]
 [-0.98250803]]",419.0,-44.0
29,"[[ 0.02554585]
 [-0.17650896]
 [-0.98396748]]",393.0,-33.0
30,"[[-0.01908547]
 [-0.20173658]
 [-0.97925385]]",433.0,-60.0
31,"[[-0.02288048]
 [-0.19764895]
 [-0.9800058 ]]",466.0,-74.0
32,"[[-0.01729125]
 [-0.21599216]
 [-0.97624198]]",483.0,-110.0
33,"[[-0.01154692]
 [-0.19545137]
 [-0.98064542]]",488.0,-108.0
34,"[[-0.02521541]
 [-0.21822287]
 [-0.97557314]]",509.0,-137.0
35,"[[-0.02324418]
 [-0.20609827]
 [-0.97825519]]",523.0,-142.0
36,"[[-0.06358432]
 [-0.2025029 ]
 [-0.97721523]]",587.0,-141.0
