frame,res,X,Y
1,"[[ 0.54400338]
 [ 0.60540463]
 [-0.58098671]]",-2065.0,2729.0
2,"[[ 0.54384843]
 [ 0.60510165]
 [-0.58144722]]",-2026.0,2760.0
3,"[[ 0.5532387 ]
 [ 0.595699  ]
 [-0.58229687]]",-2011.0,2772.0
4,"[[ 0.55022012]
 [ 0.59860537]
 [-0.58217646]]",-1998.0,2787.0
5,"[[ 0.55108722]
 [ 0.59908329]
 [-0.58086322]]",-1995.0,2803.0
6,"[[ 0.55095254]
 [ 0.59775402]
 [-0.58235851]]",-1985.0,2806.0
7,"[[ 0.54730886]
 [ 0.60289395]
 [-0.58049281]]",-1971.0,2812.0
8,"[[ 0.54657324]
 [ 0.60443085]
 [-0.57958696]]",-1958.0,2816.0
9,"[[ 0.5472556 ]
 [ 0.60253586]
 [-0.58091466]]",-1950.0,2817.0
10,"[[ 0.54733771]
 [ 0.60459339]
 [-0.57869531]]",-1950.0,2827.0
11,"[[ 0.54029635]
 [ 0.61042911]
 [-0.57918576]]",-1940.0,2842.0
12,"[[ 0.53724464]
 [ 0.61365683]
 [-0.57861342]]",-1931.0,2860.0
13,"[[ 0.53497618]
 [ 0.61563752]
 [-0.57861121]]",-1916.0,2869.0
14,"[[ 0.53770592]
 [ 0.61132722]
 [-0.58064738]]",-1906.0,2867.0
15,"[[ 0.53583013]
 [ 0.61063232]
 [-0.5831074 ]]",-1893.0,2861.0
16,"[[ 0.53722297]
 [ 0.61191181]
 [-0.58047861]]",-1885.0,2858.0
17,"[[ 0.53629871]
 [ 0.61280491]
 [-0.58039111]]",-1882.0,2861.0
18,"[[ 0.53661397]
 [ 0.61296737]
 [-0.57992798]]",-1883.0,2867.0
19,"[[ 0.53786258]
 [ 0.61216188]
 [-0.57962201]]",-1885.0,2870.0
20,"[[ 0.54029539]
 [ 0.61149571]
 [-0.57806046]]",-1893.0,2874.0
21,"[[ 0.53970467]
 [ 0.6118904 ]
 [-0.57819462]]",-1895.0,2876.0
22,"[[ 0.53934221]
 [ 0.61351521]
 [-0.57680939]]",-1903.0,2886.0
23,"[[ 0.53863303]
 [ 0.61464486]
 [-0.57626917]]",-1908.0,2896.0
24,"[[ 0.54384736]
 [ 0.60201594]
 [-0.5846425 ]]",-1909.0,2874.0
25,"[[ 0.54081922]
 [ 0.60596999]
 [-0.58336519]]",-1906.0,2864.0
26,"[[ 0.54181163]
 [ 0.60449175]
 [-0.58397764]]",-1905.0,2854.0
27,"[[ 0.54032437]
 [ 0.60162827]
 [-0.58829669]]",-1894.0,2834.0
28,"[[ 0.53657283]
 [ 0.60722869]
 [-0.58597177]]",-1883.0,2829.0
29,"[[ 0.54207956]
 [ 0.59946908]
 [-0.58888587]]",-1877.0,2809.0
30,"[[ 0.54205278]
 [ 0.60036098]
 [-0.58800126]]",-1873.0,2796.0
31,"[[ 0.53831707]
 [ 0.5993284 ]
 [-0.59246958]]",-1860.0,2781.0
32,"[[ 0.53630331]
 [ 0.60058596]
 [-0.59302215]]",-1850.0,2772.0
33,"[[ 0.54077122]
 [ 0.59654966]
 [-0.59303878]]",-1843.0,2756.0
34,"[[ 0.54308897]
 [ 0.59498638]
 [-0.59249099]]",-1851.0,2751.0
35,"[[ 0.54439002]
 [ 0.58974901]
 [-0.59651958]]",-1856.0,2738.0
36,"[[ 0.54462487]
 [ 0.58644674]
 [-0.59955315]]",-1856.0,2720.0
37,"[[ 0.54499536]
 [ 0.58719193]
 [-0.59848617]]",-1853.0,2704.0
38,"[[ 0.54466917]
 [ 0.58661358]
 [-0.59934966]]",-1846.0,2687.0
39,"[[ 0.54899458]
 [ 0.57979612]
 [-0.60203107]]",-1842.0,2661.0
40,"[[ 0.54363898]
 [ 0.58938807]
 [-0.59756034]]",-1837.0,2659.0
41,"[[ 0.54108964]
 [ 0.59380121]
 [-0.59550157]]",-1830.0,2663.0
42,"[[ 0.54114516]
 [ 0.59128107]
 [-0.59795369]]",-1822.0,2660.0
43,"[[ 0.53745616]
 [ 0.59802236]
 [-0.59456719]]",-1819.0,2676.0
44,"[[ 0.53624246]
 [ 0.59941794]
 [-0.59425765]]",-1817.0,2691.0
45,"[[ 0.54496114]
 [ 0.57634193]
 [-0.60897236]]",-1811.0,2654.0
46,"[[ 0.54294213]
 [ 0.57547593]
 [-0.61158916]]",-1802.0,2623.0
47,"[[ 0.54229893]
 [ 0.58732419]
 [-0.60080127]]",-1810.0,2634.0
48,"[[ 0.53702976]
 [ 0.5970308 ]
 [-0.59594737]]",-1814.0,2660.0
49,"[[ 0.53107349]
 [ 0.61060544]
 [-0.58747081]]",-1816.0,2707.0
50,"[[ 0.52808348]
 [ 0.62379602]
 [-0.57619993]]",-1829.0,2777.0
51,"[[ 0.5252053 ]
 [ 0.63180288]
 [-0.57007413]]",-1848.0,2856.0
52,"[[ 0.52896856]
 [ 0.63028708]
 [-0.56826971]]",-1868.0,2913.0
53,"[[ 0.53129314]
 [ 0.62447129]
 [-0.57250607]]",-1883.0,2943.0
54,"[[ 0.53295516]
 [ 0.62208409]
 [-0.57355923]]",-1892.0,2957.0
55,"[[ 0.53171448]
 [ 0.62565941]
 [-0.57081522]]",-1904.0,2980.0
56,"[[ 0.52792753]
 [ 0.6293845 ]
 [-0.57023476]]",-1908.0,3004.0
57,"[[ 0.52477144]
 [ 0.63077634]
 [-0.57160839]]",-1909.0,3025.0
58,"[[ 0.52534847]
 [ 0.63055696]
 [-0.57132031]]",-1911.0,3042.0
59,"[[ 0.52961338]
 [ 0.62661643]
 [-0.57171804]]",-1918.0,3047.0
60,"[[ 0.53310311]
 [ 0.62533281]
 [-0.56987714]]",-1928.0,3050.0
61,"[[ 0.5306059 ]
 [ 0.62949802]
 [-0.56761749]]",-1934.0,3061.0
62,"[[ 0.53517246]
 [ 0.62424583]
 [-0.56912879]]",-1943.0,3059.0
63,"[[ 0.53609259]
 [ 0.62134697]
 [-0.57143038]]",-1949.0,3051.0
64,"[[ 0.53555754]
 [ 0.6222839 ]
 [-0.57091232]]",-1953.0,3048.0
65,"[[ 0.5354642 ]
 [ 0.62294837]
 [-0.57027487]]",-1958.0,3049.0
66,"[[ 0.53362409]
 [ 0.62676269]
 [-0.56781499]]",-1958.0,3054.0
67,"[[ 0.53234886]
 [ 0.6292855 ]
 [-0.56621944]]",-1957.0,3060.0
68,"[[ 0.527972  ]
 [ 0.63286241]
 [-0.56633094]]",-1952.0,3074.0
69,"[[ 0.52635653]
 [ 0.63473818]
 [-0.56573513]]",-1947.0,3086.0
70,"[[ 0.5269579 ]
 [ 0.63398023]
 [-0.56602512]]",-1947.0,3097.0
