,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,1030,221,1030,221,1037,184
1,1,970,324,970,324,986,274
2,2,940,395,940,395,960,344
3,3,912,453,912,453,935,407
4,4,903,481,903,481,928,439
5,5,883,504,883,504,909,466
6,6,868,530,868,530,895,497
7,7,863,555,863,555,890,528
8,8,854,577,854,577,883,556
9,9,848,587,848,587,877,569
10,10,835,595,835,595,864,579
11,11,826,598,826,598,854,582
12,12,818,595,818,595,846,579
13,13,805,593,805,593,832,575
14,14,794,595,794,595,821,577
15,15,795,600,795,600,822,584
16,16,786,613,786,613,813,602
17,17,796,675,796,675,826,688
18,18,841,660,841,660,873,670
19,19,863,623,863,623,894,619
20,20,910,537,910,537,938,507
21,21,989,403,989,403,1008,354
22,22,972,427,972,427,993,380
23,23,931,480,931,480,956,439
24,24,904,538,904,538,931,509
25,25,881,578,881,578,910,559
26,26,873,601,873,601,903,590
27,27,918,529,918,529,946,497
28,28,974,491,974,491,999,454
29,29,1041,428,1041,428,1061,383
30,30,1094,396,1094,396,1108,350
31,31,1073,382,1073,382,1087,334
32,32,997,453,997,453,1019,410
33,33,929,509,929,509,955,474
34,34,881,543,881,543,908,514
35,35,857,563,857,563,884,538
36,36,854,556,854,556,882,529
37,37,848,553,848,553,875,525
38,38,842,544,842,544,869,513
39,39,834,547,834,547,860,516
40,40,829,559,829,559,856,532
41,41,828,563,828,563,854,537
42,42,822,575,822,575,849,553
43,43,817,585,817,585,844,565
44,44,805,598,805,598,832,582
45,45,797,605,797,605,824,591
46,46,792,612,792,612,819,600
47,47,797,605,797,605,824,590
48,48,795,609,795,609,822,596
49,49,800,611,800,611,827,599
50,50,793,618,793,618,820,608
51,51,790,618,790,618,818,608
52,52,783,620,783,620,810,611
53,53,776,622,776,622,803,613
54,54,776,621,776,621,803,612
55,55,777,617,777,617,803,607
56,56,776,616,776,616,802,605
57,57,777,614,777,614,804,603
58,58,782,617,782,617,808,607
59,59,786,621,786,621,813,611
60,60,783,622,783,622,809,614
61,61,780,629,780,629,807,623
62,62,773,638,773,638,800,635
63,63,772,641,772,641,799,639
64,64,774,647,774,647,802,647
65,65,776,650,776,650,804,652
66,66,779,649,779,649,807,651
67,67,784,648,784,648,813,650
68,68,783,650,783,650,811,652
69,69,785,645,785,645,813,646
