frame,res,X,Y
1,"[[-0.04596822]
 [ 0.07473961]
 [-0.99614302]]",2506.0,1114.0
2,"[[-0.02789896]
 [ 0.03601269]
 [-0.99896183]]",2039.0,1000.0
3,"[[ 0.00125751]
 [ 0.02335222]
 [-0.99972651]]",1654.0,898.0
4,"[[-0.00858297]
 [ 0.02478912]
 [-0.99965586]]",1387.0,825.0
5,"[[-0.01466415]
 [ 0.02893899]
 [-0.99947361]]",1202.0,779.0
6,"[[-0.04880466]
 [ 0.06157555]
 [-0.9969085 ]]",1118.0,794.0
7,"[[-0.0533528 ]
 [ 0.07232045]
 [-0.99595343]]",1063.0,821.0
8,"[[-0.04387762]
 [ 0.08674382]
 [-0.99526392]]",1009.0,861.0
9,"[[-0.01551408]
 [ 0.03389834]
 [-0.99930487]]",928.0,811.0
10,"[[-0.00870812]
 [ 0.04742578]
 [-0.99883681]]",858.0,797.0
11,"[[ 0.01372008]
 [ 0.10666123]
 [-0.99420076]]",774.0,876.0
12,"[[ 0.01686558]
 [ 0.11313371]
 [-0.99343662]]",708.0,944.0
13,"[[ 0.004477  ]
 [ 0.07481527]
 [-0.99718736]]",679.0,935.0
14,"[[-0.00135429]
 [ 0.0969384 ]
 [-0.99528946]]",666.0,962.0
15,"[[-0.00580586]
 [ 0.0709076 ]
 [-0.99746599]]",663.0,941.0
16,"[[-0.01550613]
 [ 0.12197441]
 [-0.99241211]]",675.0,1004.0
17,"[[-0.01452067]
 [ 0.11776498]
 [-0.99293533]]",682.0,1043.0
18,"[[-0.01403768]
 [ 0.11820216]
 [-0.99289032]]",687.0,1072.0
19,"[[-0.01815332]
 [ 0.12254752]
 [-0.99229661]]",697.0,1100.0
20,"[[-0.01961101]
 [ 0.13659821]
 [-0.9904324 ]]",706.0,1141.0
21,"[[-0.05098793]
 [ 0.11628017]
 [-0.99190683]]",760.0,1141.0
22,"[[-0.04424388]
 [ 0.13197696]
 [-0.99026489]]",790.0,1167.0
23,"[[-0.0544163 ]
 [ 0.12593987]
 [-0.9905443 ]]",828.0,1177.0
24,"[[-0.05217182]
 [ 0.12480613]
 [-0.99080852]]",853.0,1184.0
25,"[[-0.04274279]
 [ 0.15109529]
 [-0.98759469]]",856.0,1232.0
26,"[[-0.02324806]
 [ 0.12623379]
 [-0.99172807]]",828.0,1229.0
27,"[[-0.04130862]
 [ 0.13031852]
 [-0.99061127]]",835.0,1233.0
28,"[[-0.02902969]
 [ 0.16524742]
 [-0.98582482]]",820.0,1290.0
29,"[[-0.03013456]
 [ 0.15555137]
 [-0.98736806]]",811.0,1314.0
30,"[[-0.03318971]
 [ 0.14762198]
 [-0.98848682]]",808.0,1317.0
31,"[[-0.03903649]
 [ 0.1581141 ]
 [-0.98664892]]",815.0,1337.0
32,"[[-0.02932052]
 [ 0.15593549]
 [-0.98733198]]",804.0,1349.0
33,"[[-0.04768805]
 [ 0.13817197]
 [-0.9892595 ]]",824.0,1330.0
34,"[[-0.02906082]
 [ 0.13817492]
 [-0.98998139]]",810.0,1316.0
35,"[[-0.0326794 ]
 [ 0.14765223]
 [-0.9884993 ]]",805.0,1322.0
36,"[[-0.04471892]
 [ 0.12788771]
 [-0.99077997]]",821.0,1296.0
37,"[[-0.01925343]
 [ 0.1357558 ]
 [-0.99055523]]",794.0,1287.0
38,"[[ 0.00287383]
 [ 0.08042741]
 [-0.99675633]]",742.0,1194.0
39,"[[ 0.00537944]
 [ 0.06378914]
 [-0.9979489 ]]",700.0,1100.0
40,"[[-0.00114728]
 [ 0.05457791]
 [-0.99850886]]",679.0,1018.0
41,"[[-0.00634609]
 [ 0.12100633]
 [-0.99263145]]",671.0,1061.0
42,"[[-0.00400705]
 [ 0.12505285]
 [-0.99214199]]",662.0,1100.0
43,"[[ 0.00408402]
 [ 0.08482064]
 [-0.99638787]]",642.0,1065.0
44,"[[ 0.00463753]
 [ 0.079159  ]
 [-0.99685122]]",626.0,1031.0
45,"[[ 0.00260524]
 [ 0.08350453]
 [-0.99650399]]",618.0,1012.0
46,"[[-0.0260143 ]
 [ 0.09009436]
 [-0.99559342]]",656.0,1010.0
47,"[[-0.0157946 ]
 [ 0.09264778]
 [-0.99557366]]",668.0,1012.0
48,"[[-0.01263033]
 [ 0.12088766]
 [-0.99258584]]",672.0,1056.0
49,"[[ 0.00225303]
 [ 0.1683474 ]
 [-0.98572515]]",652.0,1165.0
50,"[[ 0.01109768]
 [ 0.1380668 ]
 [-0.99036074]]",624.0,1195.0
51,"[[ 0.01178121]
 [ 0.13179801]
 [-0.99120658]]",603.0,1208.0
52,"[[ 0.01506174]
 [ 0.12669191]
 [-0.99182776]]",583.0,1209.0
53,"[[-0.00153024]
 [ 0.14221215]
 [-0.98983502]]",593.0,1233.0
54,"[[-0.01726399]
 [ 0.16765151]
 [-0.98569515]]",625.0,1290.0
55,"[[-0.04381878]
 [ 0.14046287]
 [-0.98911582]]",688.0,1287.0
56,"[[-0.03107408]
 [ 0.11931368]
 [-0.99237022]]",715.0,1249.0
57,"[[-0.02303263]
 [ 0.10605604]
 [-0.99409336]]",724.0,1201.0
58,"[[-0.01064416]
 [ 0.12141884]
 [-0.99254429]]",711.0,1190.0
59,"[[-0.01686505]
 [ 0.12195468]
 [-0.99239238]]",712.0,1184.0
60,"[[-0.01919343]
 [ 0.12378871]
 [-0.99212296]]",716.0,1181.0
61,"[[-0.02293212]
 [ 0.14809496]
 [-0.98870724]]",725.0,1218.0
62,"[[-0.02332706]
 [ 0.14667369]
 [-0.98890984]]",732.0,1246.0
63,"[[-0.02691922]
 [ 0.14953454]
 [-0.98838999]]",743.0,1273.0
64,"[[-0.02443584]
 [ 0.15238341]
 [-0.98801933]]",746.0,1296.0
65,"[[-0.00633918]
 [ 0.1340409 ]
 [-0.99095552]]",721.0,1286.0
66,"[[-0.03119126]
 [ 0.12367847]
 [-0.99183201]]",740.0,1264.0
67,"[[-0.04495506]
 [ 0.11220103]
 [-0.99266811]]",776.0,1230.0
68,"[[-0.03951972]
 [ 0.12594766]
 [-0.9912494 ]]",793.0,1227.0
69,"[[-0.03043075]
 [ 0.13033977]
 [-0.99100228]]",792.0,1230.0
70,"[[-0.06835553]
 [ 0.14857808]
 [-0.98653539]]",851.0,1263.0
71,"[[-0.01625815]
 [ 0.13976159]
 [-0.9900517 ]]",812.0,1272.0
72,"[[-0.0076082 ]
 [ 0.13738942]
 [-0.99048789]]",771.0,1274.0
73,"[[-0.01749821]
 [ 0.17999749]
 [-0.98351142]]",756.0,1342.0
74,"[[-0.00700009]
 [ 0.17803421]
 [-0.9839994 ]]",729.0,1389.0
75,"[[-0.00764834]
 [ 0.1799571 ]
 [-0.98364473]]",712.0,1424.0
76,"[[-0.0170011 ]
 [ 0.16688039]
 [-0.98583056]]",714.0,1428.0
