frame,res,X,Y
1,"[[-0.26474533]
 [ 0.15093115]
 [-0.95243356]]",874.0,324.0
2,"[[-0.23071078]
 [ 0.1140386 ]
 [-0.96631658]]",903.0,347.0
3,"[[-0.23138412]
 [ 0.03687166]
 [-0.9721635 ]]",924.0,316.0
4,"[[-0.24682326]
 [ 0.01392084]
 [-0.96896052]]",949.0,280.0
5,"[[-0.21485964]
 [ 0.04305267]
 [-0.97569555]]",947.0,269.0
6,"[[-0.18775965]
 [ 0.06488718]
 [-0.98006937]]",929.0,275.0
7,"[[-0.19069552]
 [ 0.06677906]
 [-0.9793752 ]]",918.0,280.0
8,"[[-0.07927883]
 [ 0.09276933]
 [-0.99252643]]",844.0,299.0
9,"[[-6.52231714e-04]
 [ 1.35460290e-01]
 [-9.90782562e-01]]",743.0,337.0
10,"[[ 0.02339639]
 [ 0.11733983]
 [-0.99281618]]",655.0,354.0
11,"[[ 0.05965403]
 [ 0.1013167 ]
 [-0.99306411]]",570.0,358.0
12,"[[ 0.06127308]
 [ 0.09713073]
 [-0.99338373]]",506.0,358.0
13,"[[ 0.04286128]
 [ 0.11994684]
 [-0.99185466]]",469.0,371.0
14,"[[ 0.02902531]
 [ 0.13220332]
 [-0.99079756]]",451.0,387.0
15,"[[ 0.02814759]
 [ 0.13341256]
 [-0.99066079]]",437.0,400.0
16,"[[ 0.03058373]
 [ 0.12320655]
 [-0.99190966]]",426.0,402.0
17,"[[ 0.03078636]
 [ 0.12914731]
 [-0.9911474 ]]",416.0,408.0
18,"[[ 0.04069723]
 [ 0.128116  ]
 [-0.99092382]]",404.0,411.0
19,"[[ 0.05312587]
 [ 0.12509521]
 [-0.99072137]]",387.0,412.0
20,"[[ 0.03907515]
 [ 0.10791086]
 [-0.99339236]]",382.0,402.0
21,"[[ 0.01553819]
 [ 0.12502339]
 [-0.99203212]]",392.0,406.0
22,"[[ 0.00436478]
 [ 0.12060734]
 [-0.9926907 ]]",405.0,406.0
23,"[[ 0.01090074]
 [ 0.12820057]
 [-0.99168835]]",411.0,410.0
24,"[[ 0.01252768]
 [ 0.129155  ]
 [-0.99154528]]",414.0,414.0
25,"[[ 0.00224205]
 [ 0.11520496]
 [-0.99333921]]",423.0,409.0
26,"[[-0.00795163]
 [ 0.11537788]
 [-0.99328984]]",435.0,406.0
27,"[[ 0.01961232]
 [ 0.12449275]
 [-0.99202667]]",428.0,409.0
28,"[[ 0.02044592]
 [ 0.13024976]
 [-0.99127038]]",423.0,414.0
