,frame,pred_x,pred_y
226,227,680,875
227,228,675,878
228,229,638,880
229,230,612,884
230,231,602,909
231,232,598,920
232,233,593,925
233,234,600,921
234,235,602,926
235,236,605,926
236,237,593,921
237,238,587,917
238,239,566,919
239,240,562,925
240,241,587,919
241,242,606,920
242,243,629,917
243,244,635,890
244,245,651,822
245,246,657,771
246,247,689,702
247,248,720,639
248,249,743,611
249,250,759,585
250,251,770,550
251,252,777,532
252,253,796,513
253,254,817,500
254,255,818,490
255,256,827,481
256,257,838,476
257,258,845,473
258,259,844,467
259,260,844,463
260,261,836,466
261,262,824,472
262,263,816,469
263,264,832,478
264,265,836,508
265,266,839,517
266,267,834,531
267,268,828,543
268,269,820,549
269,270,818,567
270,271,827,555
271,272,836,540
272,273,840,531
273,274,843,523
274,275,843,520
275,276,832,520
276,277,828,494
277,278,826,479
278,279,816,467
279,280,816,458
280,281,821,452
281,282,821,451
282,283,823,451
283,284,818,449
284,285,806,453
285,286,796,454
286,287,794,457
287,288,793,457
288,289,795,454
289,290,797,450
290,291,789,462
291,292,792,475
292,293,804,471
293,294,825,449
294,295,843,434
295,296,857,429
296,297,884,418
297,298,913,402
298,299,950,385
299,300,978,382
300,301,1010,356
301,302,1030,340
302,303,1059,326
303,304,1083,304
304,305,1111,283
305,306,1128,270
306,307,1146,264
307,308,1161,263
308,309,1186,264
309,310,1202,265
310,311,1220,252
311,312,1232,245
312,313,1237,257
313,314,1241,263
314,315,1248,268
315,316,1258,272
316,317,1272,272
317,318,1285,276
318,319,1286,281
319,320,1277,289
320,321,1278,296
321,322,1287,304
322,323,1287,314
323,324,1284,316
324,325,1236,297
325,326,1184,299
326,327,1122,310
327,328,1072,321
328,329,1011,345
329,330,959,363
330,331,914,395
331,332,879,411
332,333,854,436
333,334,841,475
334,335,829,552
335,336,894,407
336,337,891,414
337,338,874,453
338,339,863,546
339,340,838,626
340,341,844,705
341,342,864,726
342,343,882,714
343,344,901,698
344,345,873,661
345,346,846,645
346,347,817,625
347,348,796,617
348,349,793,583
349,350,792,556
350,351,785,541
351,352,783,531
352,353,788,525
353,354,789,515
354,355,793,509
355,356,809,502
356,357,819,494
357,358,836,496
358,359,849,494
359,360,846,471
360,361,845,467
361,362,846,471
362,363,845,472
363,364,848,474
364,365,841,475
365,366,835,477
366,367,816,474
367,368,800,476
368,369,797,479
369,370,792,484
370,371,792,500
371,372,791,509
372,373,784,512
373,374,774,512
374,375,769,511
375,376,769,509
376,377,756,505
377,378,741,511
378,379,708,521
379,380,681,527
380,381,648,547
381,382,626,556
382,383,592,569
383,384,563,567
384,385,547,567
385,386,531,571
386,387,521,572
387,388,508,581
388,389,488,587
389,390,467,604
390,391,445,607
391,392,435,613
392,393,423,629
393,394,418,636
394,395,419,640
395,396,419,641
396,397,413,653
397,398,406,665
398,399,395,681
399,400,382,689
400,401,381,697
401,402,372,695
402,403,368,693
403,404,366,693
404,405,362,687
405,406,379,683
406,407,418,667
407,408,459,638
408,409,525,602
409,410,583,573
410,411,632,547
411,412,666,529
412,413,687,528
413,414,703,523
414,415,726,519
415,416,748,542
416,417,773,544
417,418,804,519
418,419,860,445
419,420,905,365
420,421,892,421
421,422,882,488
422,423,877,518
423,424,883,528
424,425,880,522
425,426,869,516
426,427,849,496
427,428,827,493
428,429,818,479
429,430,809,482
430,431,809,479
431,432,810,478
432,433,822,496
433,434,828,493
434,435,823,489
435,436,816,482
436,437,818,476
437,438,824,466
438,439,833,455
439,440,840,452
440,441,843,428
441,442,850,405
442,443,853,397
443,444,850,393
444,445,838,388
445,446,830,385
446,447,823,389
447,448,830,371
448,449,843,344
449,450,859,323
450,451,854,297
451,452,853,283
452,453,857,256
453,454,841,262
454,455,835,244
455,456,844,218
456,457,854,164
457,458,862,128
458,459,876,93
459,460,888,68
460,461,894,44
461,462,893,27
462,463,891,22
463,464,889,17
464,465,896,10
465,466,893,5
466,467,888,12
467,468,882,16
468,469,871,3
469,470,864,-3
470,471,865,4
471,472,867,8
472,473,876,15
473,474,884,14
474,475,897,15
475,476,906,11
476,477,915,-6
477,478,925,-25
478,479,924,-24
479,480,930,-23
480,481,914,-38
481,482,906,-47
482,483,901,-32
483,484,875,28
484,485,859,89
485,486,845,160
486,487,841,214
487,488,837,256
488,489,831,284
489,490,819,295
490,491,807,319
491,492,804,345
492,493,797,385
493,494,792,416
494,495,792,439
495,496,795,440
496,497,816,448
497,498,838,461
498,499,826,468
499,500,820,471
500,501,803,472
501,502,793,477
502,503,790,482
503,504,794,476
504,505,793,487
505,506,784,502
506,507,773,503
507,508,766,504
508,509,771,523
509,510,777,532
510,511,788,543
511,512,796,549
512,513,796,541
513,514,790,534
514,515,784,517
515,516,781,503
516,517,773,507
517,518,763,516
518,519,758,511
519,520,763,523
520,521,754,526
521,522,753,524
522,523,734,528
523,524,717,538
524,525,691,532
525,526,673,525
526,527,641,522
527,528,610,523
528,529,591,507
529,530,581,494
530,531,553,478
531,532,536,466
532,533,509,454
533,534,493,453
534,535,470,457
535,536,453,458
536,537,430,461
537,538,414,463
538,539,388,457
539,540,369,446
540,541,358,440
541,542,354,445
542,543,337,449
543,544,335,439
544,545,331,440
545,546,327,441
546,547,327,452
547,548,329,457
548,549,319,462
549,550,310,474
550,551,310,483
551,552,309,486
552,553,318,469
553,554,326,461
554,555,333,456
555,556,362,460
556,557,411,484
557,558,469,502
558,559,523,505
559,560,576,514
560,561,635,589
561,562,677,559
562,563,811,270
563,564,932,169
564,565,982,134
565,566,987,167
566,567,940,231
567,568,892,282
568,569,896,344
569,570,887,365
570,571,852,410
571,572,839,430
572,573,815,441
573,574,787,454
574,575,780,461
575,576,760,465
576,577,777,465
577,578,788,467
578,579,797,456
579,580,804,450
580,581,796,451
581,582,780,455
582,583,767,456
583,584,742,467
584,585,737,475
585,586,750,469
586,587,744,469
587,588,747,468
588,589,756,487
589,590,768,499
590,591,789,498
591,592,801,491
592,593,807,484
593,594,812,478
594,595,819,469
595,596,824,462
596,597,831,460
597,598,821,461
598,599,823,472
599,600,831,482
600,601,820,503
601,602,813,514
602,603,804,529
603,604,806,542
604,605,793,545
605,606,789,546
606,607,783,548
607,608,773,531
608,609,767,528
609,610,773,519
610,611,795,510
611,612,809,501
612,613,805,496
613,614,812,493
614,615,822,501
615,616,830,507
616,617,832,510
617,618,831,514
618,619,828,517
619,620,825,519
620,621,829,520
621,622,831,522
622,623,832,517
623,624,836,518
624,625,816,541
625,626,802,569
626,627,805,596
627,628,803,633
628,629,822,675
629,630,835,707
630,631,829,744
631,632,828,779
632,633,832,787
633,634,828,788
634,635,821,801
635,636,817,805
636,637,804,849
637,638,792,894
638,639,780,919
639,640,769,934
640,641,754,966
641,642,740,987
642,643,744,1019
643,644,742,1031
644,645,754,1043
645,646,759,1042
646,647,750,1044
647,648,748,1050
648,649,758,1035
649,650,764,1018
650,651,772,1002
651,652,783,984
652,653,794,978
653,654,802,967
654,655,813,971
655,656,818,973
656,657,817,971
657,658,814,966
658,659,811,941
659,660,808,901
660,661,808,840
661,662,807,786
662,663,804,748
663,664,805,706
664,665,788,655
665,666,781,618
666,667,772,598
667,668,761,575
668,669,759,563
669,670,765,547
670,671,778,515
671,672,781,498
672,673,776,502
673,674,766,503
674,675,762,494
675,676,763,492
676,677,773,497
677,678,773,489
678,679,768,519
679,680,763,529
680,681,769,536
681,682,844,460
682,683,889,367
683,684,910,380
684,685,909,384
685,686,910,415
686,687,909,483
687,688,902,536
688,689,893,597
689,690,889,637
690,691,899,625
691,692,904,607
692,693,900,588
693,694,888,576
694,695,867,565
695,696,842,543
696,697,841,518
697,698,822,495
698,699,797,460
699,700,787,442
700,701,769,399
701,702,753,370
702,703,734,336
703,704,718,327
704,705,710,294
705,706,696,272
706,707,691,248
707,708,683,239
708,709,694,194
709,710,707,163
710,711,685,144
711,712,674,128
712,713,657,119
713,714,645,117
714,715,647,94
715,716,648,83
716,717,640,78
717,718,631,80
718,719,625,71
719,720,628,60
720,721,634,62
721,722,639,61
722,723,645,60
723,724,652,57
724,725,634,67
725,726,619,73
726,727,616,81
727,728,612,85
728,729,605,91
729,730,593,102
730,731,613,165
731,732,626,238
732,733,653,285
733,734,679,325
734,735,701,367
735,736,713,397
736,737,727,420
737,738,733,442
738,739,739,452
739,740,742,463
740,741,745,475
741,742,750,491
742,743,751,498
743,744,755,505
744,745,753,494
745,746,746,494
746,747,773,543
747,748,764,591
748,749,765,638
749,750,767,656
750,751,777,660
751,752,782,648
752,753,781,605
753,754,782,584
754,755,771,563
755,756,767,579
756,757,784,551
757,758,791,524
758,759,784,508
759,760,788,509
760,761,783,496
761,762,780,491
762,763,780,482
763,764,780,476
764,765,787,477
765,766,786,479
766,767,783,481
767,768,768,493
768,769,775,503
769,770,780,513
770,771,787,534
771,772,791,579
772,773,810,615
773,774,829,672
774,775,846,704
775,776,859,724
776,777,881,729
777,778,891,735
778,779,882,737
779,780,874,737
780,781,890,782
781,782,900,824
782,783,908,863
783,784,920,892
784,785,924,912
785,786,924,922
786,787,942,938
787,788,958,951
788,789,975,973
789,790,987,985
790,791,1002,988
791,792,1003,987
792,793,1022,982
793,794,1039,984
794,795,1037,995
795,796,1035,1001
796,797,1034,996
797,798,1032,989
798,799,1022,968
799,800,1000,925
800,801,978,867
801,802,956,837
802,803,937,795
803,804,911,749
804,805,892,707
805,806,874,671
806,807,850,639
807,808,832,613
808,809,822,590
809,810,819,567
810,811,807,567
811,812,805,561
812,813,809,554
813,814,812,559
814,815,812,543
815,816,818,526
816,817,809,507
817,818,805,500
818,819,806,488
819,820,811,497
820,821,804,501
821,822,803,507
822,823,794,517
823,824,785,524
824,825,777,533
825,826,764,534
826,827,766,534
827,828,771,530
828,829,773,529
829,830,771,527
830,831,763,545
831,832,758,556
832,833,756,556
833,834,761,551
834,835,760,534
835,836,755,521
836,837,735,513
837,838,718,510
838,839,701,495
839,840,684,490
840,841,664,473
841,842,653,463
842,843,639,455
843,844,629,447
844,845,622,438
845,846,595,430
846,847,571,409
847,848,555,398
848,849,533,367
849,850,516,346
850,851,498,324
851,852,484,308
852,853,481,277
853,854,478,257
854,855,469,241
855,856,469,226
856,857,474,216
857,858,478,208
858,859,468,206
859,860,461,205
860,861,461,203
861,862,460,203
862,863,452,209
863,864,457,204
864,865,462,212
865,866,466,219
866,867,470,218
867,868,469,223
868,869,480,243
869,870,500,264
870,871,553,305
871,872,589,339
872,873,631,368
873,874,667,388
874,875,702,403
875,876,728,419
876,877,751,444
877,878,760,471
878,879,765,501
879,880,770,524
880,881,786,527
881,882,789,531
882,883,806,537
883,884,821,542
884,885,825,552
885,886,821,549
886,887,822,548
887,888,827,527
888,889,819,503
889,890,813,503
890,891,816,488
891,892,815,482
892,893,825,466
893,894,831,454
894,895,843,444
895,896,848,441
896,897,845,444
897,898,843,444
898,899,840,452
899,900,837,461
900,901,829,474
901,902,817,494
902,903,820,500
903,904,832,509
904,905,843,514
905,906,849,522
906,907,877,518
907,908,901,514
908,909,928,516
909,910,946,521
910,911,965,541
911,912,980,549
912,913,1014,555
913,914,1050,563
914,915,1090,560
915,916,1114,563
916,917,1131,571
917,918,1145,571
918,919,1155,589
919,920,1162,596
920,921,1167,616
921,922,1169,616
922,923,1175,614
923,924,1180,615
924,925,1174,635
