frame,res,X,Y
,[[-0.05738677  0.03684904 -0.98503382]],904,288
,[[-0.06848141  0.03587004 -0.98501656]],930,285
,[[-0.0710497   0.02916682 -0.98605833]],936,267
,[[-0.07401686  0.03646513 -0.98357491]],943,285
,[[-0.07585491  0.0359245  -0.98342952]],947,284
,[[-0.07251932  0.04073457 -0.98400157]],940,296
,[[-0.04962903  0.01875064 -0.98600929]],886,243
,[[-0.03731629  0.02263201 -0.98155658]],856,255
,[[-0.05217076  0.01172538 -0.9867457 ]],892,227
,[[-0.04309362  0.0515041  -0.98401861]],870,324
,[[-0.03531168  0.045459   -0.98350188]],851,311
,[[ 0.00972782 -0.00099326 -0.98301357]],745,196
,[[-0.09196848  0.14248148 -0.97411069]],987,546
,[[-0.0629025   0.0888207  -0.98519273]],915,416
,[[-0.07112189  0.07740952 -0.98755853]],936,386
,[[ 0.02340074  0.07411425 -0.98701243]],710,375
,[[ 0.03009399  0.06577236 -0.9920272 ]],695,355
,[[-0.08178168  0.0400236  -0.97485432]],961,297
,[[-0.00761826 -0.01146864 -0.99251827]],782,174
,[[-0.017487   -0.01157293 -0.99301487]],807,173
,[[-0.0145425   0.01470968 -0.99453123]],800,232
,[[-0.01194055  0.02954182 -0.99365194]],792,269
,[[-0.02558819  0.00795486 -0.99156699]],825,217
,[[ 0.01764423 -0.01152126 -0.988522  ]],721,172
,[[ 0.04585848  0.00826028 -0.98277662]],655,220
,[[ 0.01098786 -0.00787235 -0.98716812]],738,180
,[[ 0.01723536 -0.00811599 -0.98697378]],723,182
,[[ 1.43958761e-02 -5.72807977e-04 -9.87148311e-01]],729,200
,[[ 0.02061414  0.00120176 -0.99037231]],716,203
,[[ 0.02964528 -0.0116365  -0.98708997]],693,174
,[[ 0.03048442  0.01078219 -0.98949002]],691,227
,[[ 0.0332381   0.0065146  -0.98912402]],685,218
,[[ 0.02795674  0.01346502 -0.98911348]],697,231
,[[ 0.04334606  0.00968557 -0.98661153]],660,223
,[[ 0.03136764 -0.00850956 -0.98790607]],688,180
,[[ 0.02721041  0.00720741 -0.98660325]],698,219
,[[-0.02684564  0.04919468 -0.99292723]],823,319
,[[-0.01298472  0.02995933 -0.99353326]],791,273
,[[-0.01535687  0.00324968 -0.99588753]],795,212
,[[ 0.00944257  0.00996521 -0.99456608]],738,229
,[[-0.0199785   0.01807058 -0.99674312]],807,246
,[[ 3.83581678e-02 -7.33725192e-04 -9.90026553e-01]],670,204
,[[-0.01118726 -0.00553591 -0.99609795]],786,189
,[[-0.01160348  0.0323772  -0.99667326]],788,280
