frame,res,X,Y
1,"[[ 0.75572   ]
 [ 0.46862227]
 [-0.45747181]]",-4851.0,3822.0
2,"[[ 0.76251592]
 [ 0.4641308 ]
 [-0.45072395]]",-4476.0,3405.0
3,"[[ 0.76288679]
 [ 0.46530885]
 [-0.44887795]]",-4207.0,3105.0
4,"[[ 0.76857631]
 [ 0.4519425 ]
 [-0.4528117 ]]",-4008.0,2860.0
5,"[[ 0.77130657]
 [ 0.44676048]
 [-0.45331142]]",-3865.0,2672.0
6,"[[ 0.76897084]
 [ 0.44933143]
 [-0.4547363 ]]",-3754.0,2538.0
7,"[[ 0.77747897]
 [ 0.44334576]
 [-0.44606164]]",-3708.0,2444.0
8,"[[ 0.77675224]
 [ 0.44450442]
 [-0.44617459]]",-3671.0,2376.0
9,"[[ 0.77275947]
 [ 0.43769572]
 [-0.459636  ]]",-3600.0,2294.0
10,"[[ 0.77728951]
 [ 0.42960665]
 [-0.45962936]]",-3551.0,2221.0
11,"[[ 0.77748   ]
 [ 0.43227789]
 [-0.45679391]]",-3519.0,2174.0
12,"[[ 0.77910661]
 [ 0.43354501]
 [-0.45280417]]",-3509.0,2147.0
13,"[[ 0.77656665]
 [ 0.4181496 ]
 [-0.47126972]]",-3454.0,2082.0
14,"[[ 0.77552032]
 [ 0.41661651]
 [-0.47434051]]",-3407.0,2030.0
15,"[[ 0.77170859]
 [ 0.41717548]
 [-0.48003174]]",-3364.0,1990.0
16,"[[ 0.7579555 ]
 [ 0.41973482]
 [-0.49932568]]",-3272.0,1941.0
17,"[[ 0.75690783]
 [ 0.42412869]
 [-0.49719754]]",-3204.0,1911.0
18,"[[ 0.7592488 ]
 [ 0.41019736]
 [-0.50525181]]",-3141.0,1863.0
19,"[[ 0.76217678]
 [ 0.40702297]
 [-0.50340724]]",-3102.0,1826.0
20,"[[ 0.77271348]
 [ 0.42381514]
 [-0.47254059]]",-3155.0,1856.0
21,"[[ 0.78460035]
 [ 0.45101227]
 [-0.42542946]]",-3328.0,1985.0
22,"[[ 0.78619464]
 [ 0.44135965]
 [-0.43255017]]",-3439.0,2054.0
23,"[[ 0.79063966]
 [ 0.46647011]
 [-0.39660378]]",-3635.0,2206.0
24,"[[ 0.78849597]
 [ 0.47664029]
 [-0.38870057]]",-3802.0,2349.0
25,"[[ 0.80161791]
 [ 0.49967372]
 [-0.32822996]]",-4196.0,2649.0
26,"[[ 0.80251538]
 [ 0.49919453]
 [-0.32676274]]",-4495.0,2872.0
27,"[[ 0.79725846]
 [ 0.49893602]
 [-0.33976727]]",-4644.0,2998.0
28,"[[ 0.79701236]
 [ 0.49955328]
 [-0.3394375 ]]",-4757.0,3094.0
29,"[[ 0.79979158]
 [ 0.49935695]
 [-0.3331307 ]]",-4873.0,3182.0
30,"[[ 0.8000188 ]
 [ 0.49454255]
 [-0.3397022 ]]",-4927.0,3216.0
31,"[[ 0.80846674]
 [ 0.4879203 ]
 [-0.3291129 ]]",-5033.0,3260.0
32,"[[ 0.80582815]
 [ 0.487948  ]
 [-0.33548134]]",-5074.0,3273.0
33,"[[ 0.8056393 ]
 [ 0.49617528]
 [-0.3236594 ]]",-5157.0,3331.0
34,"[[ 0.80211791]
 [ 0.49712067]
 [-0.33087445]]",-5177.0,3355.0
35,"[[ 0.80002704]
 [ 0.50074592]
 [-0.33046976]]",-5192.0,3383.0
36,"[[ 0.7966867 ]
 [ 0.50752044]
 [-0.32819705]]",-5206.0,3422.0
37,"[[ 0.79579249]
 [ 0.5120017 ]
 [-0.32337064]]",-5233.0,3472.0
38,"[[ 0.80195282]
 [ 0.49070241]
 [-0.34070929]]",-5185.0,3416.0
39,"[[ 0.79240046]
 [ 0.43424164]
 [-0.42841069]]",-4820.0,3096.0
40,"[[ 0.79225631]
 [ 0.43796755]
 [-0.42486982]]",-4561.0,2872.0
41,"[[ 0.77624718]
 [ 0.42606519]
 [-0.46465985]]",-4245.0,2634.0
42,"[[ 0.77818285]
 [ 0.42038722]
 [-0.4665898 ]]",-4009.0,2449.0
43,"[[ 0.77796731]
 [ 0.40838687]
 [-0.47747987]]",-3810.0,2283.0
44,"[[ 0.77980826]
 [ 0.40539315]
 [-0.47702774]]",-3666.0,2158.0
45,"[[ 0.77988385]
 [ 0.39557951]
 [-0.48507529]]",-3541.0,2043.0
46,"[[ 0.7797137 ]
 [ 0.40189079]
 [-0.48013575]]",-3461.0,1974.0
47,"[[ 0.77304636]
 [ 0.41162542]
 [-0.48266327]]",-3391.0,1934.0
48,"[[ 0.77576148]
 [ 0.4085969 ]
 [-0.48087701]]",-3345.0,1902.0
49,"[[ 0.77243854]
 [ 0.40305524]
 [-0.49080054]]",-3286.0,1861.0
50,"[[ 0.77092914]
 [ 0.40292828]
 [-0.49327179]]",-3238.0,1829.0
51,"[[ 0.77182452]
 [ 0.39443951]
 [-0.49870269]]",-3196.0,1791.0
52,"[[ 0.77030263]
 [ 0.38623709]
 [-0.50740002]]",-3146.0,1743.0
53,"[[ 0.76407561]
 [ 0.38402859]
 [-0.51837294]]",-3082.0,1695.0
54,"[[ 0.76609331]
 [ 0.38436855]
 [-0.51513286]]",-3044.0,1664.0
55,"[[ 0.76571043]
 [ 0.36728635]
 [-0.52800405]]",-2994.0,1609.0
56,"[[ 0.76196088]
 [ 0.36980043]
 [-0.53166084]]",-2947.0,1570.0
57,"[[ 0.75529571]
 [ 0.36501278]
 [-0.54432901]]",-2882.0,1524.0
58,"[[ 0.75599188]
 [ 0.36242394]
 [-0.54509189]]",-2834.0,1487.0
59,"[[ 0.76232918]
 [ 0.32241377]
 [-0.56116271]]",-2779.0,1401.0
60,"[[ 0.76091519]
 [ 0.31542269]
 [-0.56702433]]",-2729.0,1326.0
61,"[[ 0.75312514]
 [ 0.31598391]
 [-0.577024  ]]",-2672.0,1267.0
62,"[[ 0.7490941 ]
 [ 0.31102416]
 [-0.58491196]]",-2617.0,1214.0
63,"[[ 0.7514925 ]
 [ 0.30477418]
 [-0.58512539]]",-2576.0,1167.0
64,"[[ 0.75654575]
 [ 0.31067686]
 [-0.57542889]]",-2565.0,1145.0
