frame,res,X,Y
1,[[-0.0941385   0.08907911]],802,185
2,[[-0.08932627  0.08507736]],794,176
3,[[-0.15715937  0.05475   ]],714,317
4,[[-0.31054252 -0.05452777]],439,682
5,[[-0.35407275 -0.00745753]],537,805
6,[[-0.3576699  -0.24181202]],7,787
7,[[-0.2612699  -0.15897731]],217,536
8,[[-0.15460707  0.04705702]],711,323
9,[[-0.14363527  0.1053137 ]],826,302
10,[[-0.09528066  0.08137172]],788,190
11,[[-0.08628264  0.09308278]],812,173
12,[[-0.06417096  0.10967094]],856,132
13,[[-0.02899216  0.13285524]],919,63
14,[[-0.03835502  0.04798492]],732,58
15,[[-0.04315667  0.03418612]],701,64
16,[[-0.02402612  0.06632945]],775,34
17,[[-0.02865671  0.12552483]],903,61
18,[[-0.03113571  0.12049544]],886,65
19,[[-0.04828794  0.13718672]],920,102
20,[[-0.01364973  0.13213295]],918,29
21,[[-0.02361805  0.10200024]],850,41
22,[[-0.02463944  0.08707166]],818,39
23,[[-0.04209109  0.10598005]],853,78
24,[[-0.03700827  0.08115058]],802,61
25,[[0.01420695 0.08828004]],839,-52
26,[[0.01173071 0.13008615]],919,-19
27,[[-0.00653166  0.1366991 ]],932,14
28,[[-0.01110984  0.08912872]],829,9
29,[[-0.0065794   0.02451733]],694,-20
30,[[-0.00764243  0.04139775]],732,-15
31,[[1.9189902e-05 9.7716227e-02]],847,-13
32,[[-0.01569057  0.10449384]],860,22
33,[[-0.01809943  0.11897884]],891,32
34,[[-0.05582927  0.0847007 ]],804,105
35,[[-0.0243525   0.09577264]],839,39
36,[[-0.05976149  0.17427073]],997,140
37,[[-0.11559228  0.03096894]],671,219
38,[[-0.08903186  0.06816752]],762,172
39,[[-0.11545647  0.05335347]],731,229
40,[[-0.10571434  0.04688871]],719,206
41,[[-0.09971689  0.06870066]],758,195
42,[[-0.09537768  0.01314977]],648,176
43,[[-0.09134181  0.07827104]],774,179
44,[[-0.10244099  0.01238574]],645,194
45,[[-0.11335614  0.0469167 ]],719,224
46,[[-0.10931726  0.00348538]],622,204
47,[[-0.10500818 -0.0164767 ]],578,190
48,[[-0.18624276 -0.09034226]],393,374
49,[[-0.42859694  0.06329197]],677,1034
50,[[-0.3760718   0.22811212]],1076,949
51,[[-0.355803    0.05295362]],664,818
52,[[-0.27823034  0.02251408]],620,611
53,[[-0.24297668  0.03250623]],639,511
54,[[-0.19347641 -0.05329505]],477,390
55,[[-0.18880181  0.06215888]],732,400
56,[[-0.17303535 -0.01008599]],577,352
57,[[-0.17345941  0.0477726 ]],708,361
58,[[-0.1418136   0.09532969]],807,298
59,[[-0.15547028 -0.0141991 ]],573,314
60,[[-0.14162862  0.07912083]],774,288
61,[[-0.1188896  -0.01437126]],576,213
62,[[-0.11610714 -0.01024805]],593,216
63,[[-0.1133323   0.04888988]],722,223
64,[[-0.08171687  0.03981968]],711,152
65,[[-0.07577383  0.04671837]],726,141
66,[[-0.08954722  0.12258279]],878,183
67,[[-0.05801823  0.06768611]],781,108
68,[[-0.09377228  0.06046584]],755,185
69,[[-0.06676454  0.15742493]],959,150
70,[[-0.09663532  0.19094098]],1025,220
71,[[-0.05295486  0.13417189]],913,116
72,[[-0.08118002  0.18081506]],1004,184
73,[[-0.056911    0.14554946]],955,121
74,[[-0.04783312  0.12197153]],909,98
75,[[-0.02100702  0.1435462 ]],942,49
76,[[-0.02843301  0.17796579]],1013,75
77,[[-0.03388881  0.1712012 ]],1000,85
78,[[-0.06110799  0.18230347]],1015,144
79,[[-0.05613166  0.11212394]],879,112
80,[[-0.02965043  0.11684631]],897,56
81,[[-0.02642239  0.1308715 ]],931,46
82,[[-0.03257042  0.14703166]],947,76
83,[[-0.02637328  0.16835482]],997,65
84,[[-0.02415836  0.10043774]],863,37
85,[[-0.05338086  0.195084  ]],1047,132
86,[[-0.04547873  0.15848015]],967,102
87,[[-0.01925917  0.15191117]],977,40
88,[[-0.04626182  0.17016467]],997,114
89,[[-0.03843581  0.21211307]],1085,102
90,[[-0.01471557  0.17223321]],1030,36
91,[[0.01455681 0.23430297]],1183,-17
92,[[0.01365177 0.29062155]],1310,-1
93,[[0.02783498 0.22532761]],1163,-53
94,[[0.0249697 0.2804114]],1295,-29
95,[[0.02727183 0.29386365]],1326,-32
96,[[0.00342051 0.31437528]],1365,24
97,[[0.04066373 0.3311376 ]],1413,-55
98,[[0.02631113 0.35738048]],1448,18
99,[[0.02079295 0.31884694]],1350,20
100,[[0.04218849 0.33128214]],1386,-31
101,[[0.00975122 0.38304263]],1508,66
102,[[0.0183851  0.36908728]],1470,39
103,[[0.03363223 0.39330804]],1545,4
104,[[0.01020068 0.4053898 ]],1552,72
105,[[0.01560834 0.37531358]],1485,41
106,[[0.01101601 0.30341354]],1342,12
107,[[0.02222446 0.32451046]],1389,-14
108,[[0.02123966 0.307851  ]],1356,-19
109,[[-0.00950119  0.37344584]],1464,106
110,[[-0.00908286  0.2637536 ]],1209,65
111,[[-0.03171626  0.1792895 ]],1012,81
112,[[-0.00542976  0.1490056 ]],957,20
113,[[-0.03472545  0.18613425]],1013,99
114,[[-0.01290802  0.15632308]],968,34
115,[[-0.02973571  0.15847036]],965,70
116,[[-0.03593725  0.12263697]],886,73
117,[[-0.04112336  0.1212733 ]],881,84
118,[[-0.02873503  0.09760125]],837,51
119,[[-0.04152955 -0.07674144]],473,23
120,[[-0.04044686 -0.05750705]],510,27
121,[[-0.06147727 -0.11075193]],393,58
122,[[-0.06701012 -0.06555882]],484,73
123,[[-0.06665131 -0.09629607]],422,72
124,[[-0.0568959  -0.10592377]],403,48
125,[[-0.04544523 -0.11693764]],384,20
126,[[-0.04115836 -0.05278647]],520,26
127,[[-0.07311619 -0.08826837]],437,87
128,[[-0.05309856 -0.15074366]],306,32
129,[[-0.09975996 -0.2295901 ]],133,108
130,[[-0.07549726 -0.21129699]],175,64
131,[[-0.09714209 -0.20995454]],170,106
132,[[-0.06490567 -0.17747743]],247,49
133,[[-0.05173191 -0.11623798]],388,36
134,[[-0.05953522 -0.0797474 ]],459,62
135,[[-0.08225934 -0.04819471]],518,119
136,[[-0.06715501 -0.08947393]],434,74
137,[[-0.060098  -0.0543475]],509,65
138,[[-0.05380684 -0.12697537]],360,35
139,[[-0.03455557 -0.10727729]],406,1
140,[[-0.036666   -0.09800211]],425,9
141,[[-0.02482257 -0.05926666]],510,-5
142,[[-0.04046013 -0.0288752 ]],570,36
143,[[-0.03632491 -0.01810572]],594,31
144,[[-0.03721917 -0.0221079 ]],584,31
145,[[-0.06224154 -0.0105674 ]],601,87
146,[[-0.05337835 -0.01361575]],596,68
147,[[-0.04073135  0.14108217]],927,89
148,[[-2.1226332e-04  3.8103375e-01]],1476,84
149,[[0.04481081 0.2984869 ]],1293,-43
150,[[0.039698  0.3184776]],1344,-20
151,[[0.10084113 0.28528965]],1289,-176
152,[[0.07028151 0.29027668]],1285,-102
153,[[0.07858376 0.29748535]],1309,-124
154,[[0.04107513 0.33691472]],1372,2
155,[[0.04189716 0.3240154 ]],1355,-32
156,[[0.06730112 0.29938528]],1316,-106
157,[[0.05877362 0.29659885]],1295,-74
158,[[0.08117257 0.3195296 ]],1362,-111
159,[[0.08236658 0.3119813 ]],1341,-123
160,[[0.07460764 0.31068432]],1336,-80
161,[[0.08991566 0.317756  ]],1351,-112
162,[[0.09379785 0.3128671 ]],1349,-155
163,[[0.09334165 0.3157545 ]],1356,-153
164,[[0.08327633 0.3132831 ]],1344,-129
165,[[0.09385304 0.31870094]],1363,-150
166,[[0.08686416 0.29305547]],1291,-132
167,[[0.04034824 0.1946688 ]],1061,-65
168,[[0.00791351 0.17742074]],1010,-3
169,[[-0.02731863  0.10520321]],851,46
170,[[-0.02177925  0.08602728]],812,29
171,[[0.01754043 0.02368467]],694,-69
172,[[-0.03333501 -0.05813368]],513,12
