frame,res,X,Y
1,"[[ 0.32014414]
 [ 0.40107731]
 [-0.8582801 ]]",254.0,793.0
2,"[[ 0.31353898]
 [ 0.38789793]
 [-0.86673439]]",225.0,817.0
3,"[[ 0.30964248]
 [ 0.38823822]
 [-0.86798192]]",206.0,834.0
4,"[[ 0.30525758]
 [ 0.37889775]
 [-0.87364427]]",194.0,842.0
5,"[[ 0.30076606]
 [ 0.38556955]
 [-0.87228201]]",189.0,852.0
6,"[[ 0.308515  ]
 [ 0.38580336]
 [-0.8694678 ]]",180.0,860.0
7,"[[ 0.30876958]
 [ 0.39410735]
 [-0.8656447 ]]",173.0,869.0
8,"[[ 0.3081587 ]
 [ 0.39690917]
 [-0.86458159]]",168.0,878.0
9,"[[ 0.30993981]
 [ 0.39976225]
 [-0.86262823]]",163.0,886.0
10,"[[ 0.30783514]
 [ 0.39397734]
 [-0.8660366 ]]",161.0,889.0
11,"[[ 0.30796408]
 [ 0.39434119]
 [-0.86582513]]",160.0,890.0
12,"[[ 0.29628348]
 [ 0.3837554 ]
 [-0.874613  ]]",166.0,885.0
13,"[[ 0.15981255]
 [ 0.4173903 ]
 [-0.8945643 ]]",243.0,894.0
14,"[[ 0.00831304]
 [ 0.43396782]
 [-0.90089002]]",376.0,908.0
15,"[[ 0.01353156]
 [ 0.43541313]
 [-0.90012905]]",470.0,919.0
16,"[[ 0.02634431]
 [ 0.44293129]
 [-0.89616843]]",532.0,932.0
17,"[[ 0.01688341]
 [ 0.43892961]
 [-0.89836282]]",582.0,938.0
18,"[[ 0.02463641]
 [ 0.43942521]
 [-0.89794128]]",615.0,943.0
19,"[[-0.00433133]
 [ 0.44139305]
 [-0.89730341]]",653.0,948.0
20,"[[-0.01983923]
 [ 0.44288007]
 [-0.89636134]]",689.0,953.0
21,"[[-0.0104817 ]
 [ 0.45461792]
 [-0.89062488]]",711.0,964.0
22,"[[-0.01155617]
 [ 0.45344393]
 [-0.89120989]]",728.0,971.0
23,"[[-0.01868047]
 [ 0.44959516]
 [-0.89303709]]",744.0,972.0
24,"[[-0.01844037]
 [ 0.44553779]
 [-0.8950732 ]]",756.0,973.0
25,"[[-0.0044483 ]
 [ 0.44328511]
 [-0.89636964]]",757.0,971.0
