frame,res,X,Y
1,"[[ 0.02844011]
 [ 0.28611301]
 [-0.95777372]]",1314.0,718.0
2,"[[-0.01867297]
 [ 0.28078376]
 [-0.95958939]]",1185.0,698.0
3,"[[-0.02097855]
 [ 0.27928925]
 [-0.95997782]]",1093.0,681.0
4,"[[-0.00735473]
 [ 0.28566446]
 [-0.95830148]]",1014.0,675.0
5,"[[-0.02172228]
 [ 0.28084056]
 [-0.95950858]]",968.0,667.0
6,"[[-0.02742165]
 [ 0.28491713]
 [-0.95815984]]",940.0,662.0
7,"[[-0.02908048]
 [ 0.28304261]
 [-0.95866637]]",921.0,658.0
8,"[[-0.02597682]
 [ 0.28613295]
 [-0.95783774]]",905.0,658.0
9,"[[-0.04519713]
 [ 0.27318816]
 [-0.96089825]]",910.0,646.0
10,"[[-0.04469921]
 [ 0.27204036]
 [-0.96124712]]",912.0,637.0
11,"[[-0.03585   ]
 [ 0.27590748]
 [-0.9605154 ]]",907.0,633.0
12,"[[ 0.01093123]
 [ 0.2860623 ]
 [-0.95814867]]",863.0,639.0
13,"[[-0.00574482]
 [ 0.28019782]
 [-0.95992509]]",845.0,639.0
14,"[[-0.00360337]
 [ 0.28536892]
 [-0.95841097]]",831.0,644.0
15,"[[ 0.00355415]
 [ 0.2827014 ]
 [-0.95920138]]",814.0,647.0
16,"[[ 0.00534884]
 [ 0.28354799]
 [-0.95894313]]",800.0,650.0
17,"[[ 0.00433304]
 [ 0.28390299]
 [-0.95884322]]",791.0,653.0
18,"[[-0.00405873]
 [ 0.29285001]
 [-0.95614978]]",791.0,662.0
19,"[[-0.00642818]
 [ 0.29602072]
 [-0.95515989]]",793.0,671.0
20,"[[-0.00435602]
 [ 0.29330615]
 [-0.95600864]]",792.0,675.0
21,"[[-0.01084963]
 [ 0.29095234]
 [-0.95667603]]",797.0,675.0
22,"[[-0.01317947]
 [ 0.29091719]
 [-0.95665746]]",803.0,676.0
23,"[[-0.01135728]
 [ 0.28900003]
 [-0.95726172]]",805.0,675.0
24,"[[-0.01126814]
 [ 0.28873455]
 [-0.95734288]]",807.0,674.0
25,"[[ 0.00142493]
 [ 0.28730099]
 [-0.95783929]]",798.0,672.0
26,"[[ 0.00202402]
 [ 0.28915613]
 [-0.95727981]]",790.0,671.0
27,"[[ 0.00385116]
 [ 0.28677112]
 [-0.95799138]]",783.0,668.0
28,"[[ 0.00208032]
 [ 0.28759392]
 [-0.95775018]]",780.0,668.0
29,"[[-0.00323881]
 [ 0.27985073]
 [-0.96003806]]",782.0,660.0
30,"[[-0.00219982]
 [ 0.28101295]
 [-0.95970146]]",782.0,655.0
31,"[[-4.31610296e-05]
 [ 2.83208914e-01]
 [-9.59058241e-01]]",781.0,653.0
32,"[[ 0.00566036]
 [ 0.28416795]
 [-0.95875781]]",775.0,653.0
33,"[[ 0.00278185]
 [ 0.28620211]
 [-0.95816523]]",773.0,654.0
34,"[[ 0.00177334]
 [ 0.28385883]
 [-0.95886444]]",772.0,653.0
35,"[[ 8.74539515e-04]
 [ 2.84701749e-01]
 [-9.58615746e-01]]",772.0,653.0
36,"[[ 0.00097306]
 [ 0.28173422]
 [-0.95949199]]",772.0,650.0
37,"[[ 0.00546152]
 [ 0.28110427]
 [-0.95966169]]",769.0,649.0
38,"[[-0.00223367]
 [ 0.2778529 ]
 [-0.96062104]]",773.0,646.0
39,"[[-0.0045238 ]
 [ 0.27678698]
 [-0.96092065]]",778.0,643.0
40,"[[-0.0039811 ]
 [ 0.27637689]
 [-0.96104109]]",781.0,641.0
41,"[[-0.00609306]
 [ 0.27568515]
 [-0.96122868]]",785.0,639.0
42,"[[-0.00739388]
 [ 0.2746504 ]
 [-0.96151572]]",789.0,637.0
43,"[[-0.00645333]
 [ 0.27703828]
 [-0.96083721]]",791.0,638.0
44,"[[-0.00559901]
 [ 0.28034186]
 [-0.9598839 ]]",792.0,641.0
45,"[[-0.00240955]
 [ 0.27852588]
 [-0.9604257 ]]",789.0,641.0
46,"[[-0.00616547]
 [ 0.27314085]
 [-0.96195429]]",791.0,635.0
47,"[[ 0.00243715]
 [ 0.27044869]
 [-0.96273131]]",785.0,627.0
48,"[[ 0.01640467]
 [ 0.28095023]
 [-0.95958213]]",768.0,630.0
49,"[[ 0.00847575]
 [ 0.28715457]
 [-0.95784676]]",763.0,640.0
50,"[[ 0.00536321]
 [ 0.28680184]
 [-0.95797492]]",762.0,646.0
51,"[[-0.00728385]
 [ 0.2838577 ]
 [-0.95883875]]",772.0,648.0
52,"[[-0.00729205]
 [ 0.28306569]
 [-0.9590728 ]]",780.0,647.0
53,"[[ 0.0111334 ]
 [ 0.2849182 ]
 [-0.95848718]]",769.0,649.0
54,"[[ 0.01593165]
 [ 0.28567723]
 [-0.95819346]]",758.0,652.0
55,"[[ 0.00814676]
 [ 0.28499822]
 [-0.95849343]]",755.0,654.0
56,"[[ 0.00104348]
 [ 0.28416262]
 [-0.95877553]]",759.0,654.0
57,"[[ 0.00108196]
 [ 0.28305854]
 [-0.95910202]]",762.0,652.0
