,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,759,270,759,270,830,198
1,1,757,297,757,297,823,225
2,2,741,321,741,321,803,251
3,3,717,352,717,352,773,286
4,4,730,365,730,365,784,299
5,5,778,355,778,355,835,286
6,6,811,350,811,350,870,281
7,7,807,333,807,333,868,263
8,8,809,330,809,330,870,259
9,9,771,275,771,275,841,203
10,10,737,334,737,334,797,265
11,11,688,340,688,340,744,274
12,12,661,352,661,352,712,289
13,13,654,321,654,321,711,255
14,14,649,312,649,312,708,246
15,15,680,327,680,327,738,260
16,16,712,320,712,320,773,250
17,17,751,326,751,326,813,256
18,18,782,317,782,317,845,246
19,19,832,322,832,322,893,252
20,20,830,332,830,332,890,262
21,21,841,348,841,348,899,279
22,22,874,327,874,327,932,258
23,23,883,304,883,304,943,236
24,24,904,281,904,281,963,216
25,25,917,287,917,287,974,222
26,26,919,304,919,304,975,238
27,27,907,346,907,346,962,278
28,28,890,370,890,370,944,302
29,29,880,401,880,401,932,335
30,30,881,461,881,461,928,400
31,31,892,518,892,518,936,465
32,32,903,560,903,560,946,512
33,33,878,522,878,522,922,469
34,34,877,496,877,496,922,440
35,35,846,480,846,480,891,423
36,36,806,475,806,475,849,421
37,37,817,457,817,457,863,398
38,38,827,436,827,436,876,374
39,39,863,374,863,374,917,306
40,40,905,336,905,336,960,269
41,41,931,291,931,291,987,228
42,42,899,347,899,347,954,279
43,43,895,444,895,444,944,380
44,44,875,512,875,512,919,458
45,45,866,467,866,467,913,408
46,46,875,430,875,430,925,366
47,47,901,449,901,449,949,386
48,48,984,372,984,372,1030,309
