,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,708,431,708,431,748,377
1,1,723,383,723,383,774,320
2,2,744,345,744,345,802,277
3,3,806,474,806,474,850,419
4,4,836,560,836,560,873,519
5,5,813,530,813,530,850,485
6,6,793,497,793,497,833,447
7,7,757,445,757,445,800,389
8,8,760,417,760,417,807,356
9,9,776,382,776,382,830,316
10,10,801,357,801,357,859,288
11,11,813,336,813,336,873,266
12,12,819,398,819,398,872,332
13,13,965,507,965,507,1010,449
14,14,915,503,915,503,960,446
15,15,875,477,875,477,922,419
16,16,851,431,851,431,901,367
17,17,835,395,835,395,888,329
18,18,864,378,864,378,919,311
19,19,861,367,861,367,917,298
20,20,864,346,864,346,921,277
21,21,864,340,864,340,922,271
22,22,864,326,864,326,923,257
23,23,875,300,875,300,936,232
24,24,870,304,870,304,931,236
25,25,866,310,866,310,926,241
26,26,856,298,856,298,919,229
27,27,846,277,846,277,912,208
28,28,826,275,826,275,894,205
29,29,807,277,807,277,875,206
30,30,792,299,792,299,857,228
31,31,782,304,782,304,847,232
32,32,787,296,787,296,853,225
33,33,816,285,816,285,882,214
34,34,855,255,855,255,923,187
35,35,897,223,897,223,962,162
36,36,927,203,927,203,989,148
37,37,974,204,974,204,1026,157
38,38,1028,171,1028,171,1068,141
39,39,1064,153,1064,153,1094,136
40,40,1108,131,1108,131,1123,132
41,41,1151,122,1151,122,1149,139
42,42,1161,107,1161,107,1154,133
43,43,1128,113,1128,113,1135,126
44,44,1107,104,1107,104,1121,114
45,45,1079,113,1079,113,1103,112
46,46,1057,114,1057,114,1089,107
47,47,1031,125,1031,125,1071,107
48,48,1131,55,1131,55,1134,91
49,49,1185,32,1185,32,1163,97
50,50,1230,53,1230,53,1188,126
51,51,1269,42,1269,42,1205,137
52,52,1301,44,1301,44,1221,152
53,53,1325,53,1325,53,1233,167
54,54,1242,65,1242,65,1195,138
55,55,1150,102,1150,102,1148,126
56,56,1117,114,1117,114,1127,123
57,57,1087,116,1087,116,1109,116
58,58,1051,122,1051,122,1085,110
59,59,963,91,963,91,1024,66
60,60,807,25,807,25,913,-15
61,61,682,-24,682,-24,820,-74
