,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,867,370,867,370,922,302
1,1,831,353,831,353,889,283
2,2,803,333,803,333,864,263
3,3,777,331,777,331,838,261
4,4,739,342,739,342,798,274
5,5,672,360,672,360,722,298
6,6,633,369,633,369,677,312
7,7,577,387,577,387,607,342
8,8,528,404,528,404,544,371
9,9,499,413,499,413,504,389
10,10,445,430,445,430,430,424
11,11,413,425,413,425,390,424
12,12,387,431,387,431,352,441
13,13,361,433,361,433,317,450
14,14,353,441,353,441,303,465
15,15,390,456,390,456,347,474
16,16,401,483,401,483,353,508
17,17,433,475,433,475,398,489
18,18,445,477,445,477,414,488
19,19,462,484,462,484,434,493
20,20,513,466,513,466,506,455
21,21,543,461,543,461,546,441
22,22,565,458,565,458,574,433
23,23,578,449,578,449,593,419
24,24,579,446,579,446,594,415
25,25,598,447,598,447,616,413
26,26,623,447,623,447,647,409
27,27,588,443,588,443,606,409
28,28,577,420,577,420,599,382
29,29,548,388,548,388,572,347
30,30,513,361,513,361,539,320
31,31,486,341,486,341,511,299
32,32,459,327,459,327,483,288
33,33,498,314,498,314,535,264
34,34,522,321,522,321,562,269
35,35,532,331,532,331,570,280
36,36,539,342,539,342,575,292
37,37,546,365,546,365,576,320
38,38,551,379,551,379,578,336
39,39,536,382,536,382,560,343
40,40,547,369,547,369,577,325
41,41,558,360,558,360,592,311
42,42,569,369,569,369,603,320
43,43,581,374,581,374,615,325
44,44,624,379,624,379,664,325
45,45,662,488,662,488,685,454
46,46,598,567,598,567,589,572
47,47,593,605,593,605,572,626
48,48,635,607,635,607,627,617
