,frame,ridge_x,ridge_y,lin_x,lin_y,poly_x,poly_y
0,0,728,15,728,15,850,-36
1,1,765,46,765,46,875,-6
2,2,794,74,794,74,895,21
3,3,814,87,814,87,909,35
4,4,830,117,830,117,918,62
5,5,841,136,841,136,924,80
6,6,848,153,848,153,928,95
7,7,859,189,859,189,933,127
8,8,882,206,882,206,951,145
9,9,885,229,885,229,952,166
10,10,908,216,908,216,972,157
11,11,955,186,955,186,1013,139
12,12,983,180,983,180,1035,139
13,13,1015,158,1015,158,1059,128
14,14,1026,151,1026,151,1067,125
15,15,983,169,983,169,1035,130
16,16,961,182,961,182,1018,137
17,17,952,209,952,209,1009,157
18,18,955,224,955,224,1010,170
19,19,963,226,963,226,1017,174
20,20,957,223,957,223,1013,170
21,21,956,219,956,219,1011,166
22,22,957,199,957,199,1013,150
23,23,955,195,955,195,1012,146
24,24,958,192,958,192,1015,144
25,25,945,212,945,212,1003,159
26,26,945,219,945,219,1003,165
27,27,947,225,947,225,1004,170
28,28,943,235,943,235,1000,178
29,29,965,229,965,229,1018,176
30,30,967,217,967,217,1021,166
31,31,906,130,906,130,978,85
32,32,785,46,785,46,892,-3
33,33,685,-8,685,-8,819,-61
34,34,610,-39,610,-39,762,-96
35,35,543,-59,543,-59,706,-119
36,36,516,-88,516,-88,692,-146
37,37,477,-94,477,-94,657,-155
38,38,451,-92,451,-92,632,-155
39,39,463,-89,463,-89,642,-151
40,40,508,-130,508,-130,700,-182
41,41,566,-182,566,-182,769,-212
42,42,575,-174,575,-174,774,-205
43,43,573,-184,573,-184,776,-212
44,44,605,-211,605,-211,810,-225
45,45,558,-260,558,-260,790,-267
46,46,492,-281,492,-281,744,-295
47,47,415,-289,415,-289,682,-314
48,48,382,-335,382,-335,673,-351
49,49,353,-354,353,-354,657,-370
50,50,327,-340,327,-340,627,-363
51,51,284,-313,284,-313,572,-348
52,52,318,-301,318,-301,598,-336
53,53,439,-203,439,-203,665,-247
54,54,524,-145,524,-145,720,-191
55,55,587,-107,587,-107,762,-153
56,56,632,-58,632,-58,787,-108
57,57,683,-36,683,-36,824,-84
58,58,717,-15,717,-15,848,-62
59,59,746,24,746,24,864,-26
60,60,772,-3,772,-3,891,-43
61,61,791,-21,791,-21,909,-53
62,62,796,-56,796,-56,919,-76
63,63,806,-22,806,-22,921,-50
64,64,811,-22,811,-22,925,-49
65,65,842,-55,842,-55,952,-65
66,66,859,-68,859,-68,967,-69
67,67,852,-63,852,-63,961,-68
68,68,824,-75,824,-75,943,-83
69,69,809,-79,809,-79,933,-89
70,70,828,-209,828,-209,969,-162
71,71,841,-315,841,-315,997,-209
72,72,841,-397,841,-397,1012,-241
73,73,825,-436,825,-436,1012,-262
74,74,826,-399,826,-399,1005,-249
75,75,871,-408,871,-408,1029,-231
76,76,938,-430,938,-430,1062,-204
77,77,971,-406,971,-406,1073,-181
78,78,1026,-390,1026,-390,1093,-147
79,79,1060,-368,1060,-368,1104,-122
80,80,1063,-338,1063,-338,1104,-112
81,81,1051,-305,1051,-305,1097,-109
82,82,1050,-309,1050,-309,1097,-111
83,83,1046,-307,1046,-307,1095,-112
84,84,1133,-271,1133,-271,1129,-55
85,85,1200,-253,1200,-253,1153,-13
86,86,1269,-263,1269,-263,1174,25
87,87,1325,-256,1325,-256,1189,61
88,88,1312,-184,1312,-184,1195,70
89,89,1270,-93,1270,-93,1190,77
90,90,1222,29,1222,29,1181,110
91,91,1192,96,1192,96,1171,136
92,92,1154,152,1154,152,1153,160
93,93,1136,184,1136,184,1143,177
94,94,1110,229,1110,229,1128,204
95,95,1127,258,1127,258,1141,230
96,96,1145,261,1145,261,1154,237
97,97,1171,260,1171,260,1172,242
98,98,1183,274,1183,274,1181,256
99,99,1194,277,1194,277,1189,261
100,100,1216,280,1216,280,1204,269
101,101,1216,293,1216,293,1206,278
102,102,1231,301,1231,301,1217,288
103,103,1247,287,1247,287,1225,282
104,104,1252,299,1252,299,1230,292
105,105,1259,280,1259,280,1232,280
106,106,1251,279,1251,279,1226,277
107,107,1248,284,1248,284,1225,280
108,108,1270,261,1270,261,1236,270
109,109,1280,230,1280,230,1237,251
110,110,1260,235,1260,235,1226,248
111,111,1245,198,1245,198,1212,219
112,112,1240,164,1240,164,1205,195
113,113,1206,179,1206,179,1187,194
114,114,1135,255,1135,255,1147,229
115,115,1092,300,1092,300,1118,258
116,116,1048,322,1048,322,1084,269
117,117,994,290,994,290,1040,233
118,118,928,268,928,268,985,206
119,119,865,259,865,259,931,192
120,120,822,225,822,225,896,156
121,121,773,182,773,182,858,113
122,122,728,169,728,169,819,98
123,123,698,142,698,142,796,71
124,124,661,122,661,122,765,50
125,125,620,107,620,107,729,34
126,126,590,71,590,71,710,-1
127,127,604,53,604,53,729,-16
128,128,645,47,645,47,769,-19
129,129,683,42,683,42,806,-20
130,130,735,62,735,62,847,4
131,131,756,72,756,72,863,14
132,132,771,73,771,73,876,17
133,133,787,74,787,74,889,20
134,134,833,94,833,94,924,44
135,135,850,107,850,107,936,56
136,136,864,118,864,118,946,68
137,137,877,131,877,131,955,80
138,138,886,148,886,148,961,96
139,139,899,157,899,157,970,105
140,140,920,152,920,152,987,105
141,141,947,142,947,142,1009,102
142,142,914,150,914,150,982,103
143,143,909,115,909,115,982,73
144,144,912,76,912,76,988,44
145,145,916,44,916,44,994,22
146,146,1027,162,1027,162,1068,134
147,147,1112,248,1112,248,1130,219
148,148,1180,297,1180,297,1182,273
149,149,1234,343,1234,343,1224,322
150,150,1318,371,1318,371,1284,365
151,151,1430,388,1430,388,1356,409
152,152,1502,412,1502,412,1402,449
153,153,1571,463,1571,463,1455,508
154,154,1618,500,1618,500,1493,551
155,155,1646,531,1646,531,1520,583
156,156,1609,524,1609,524,1498,566
157,157,1575,536,1575,536,1484,564
158,158,1553,541,1553,541,1473,561
159,159,1507,540,1507,540,1446,548
160,160,1501,520,1501,520,1436,530
161,161,1531,502,1531,502,1447,524
162,162,1542,498,1542,498,1452,525
163,163,1565,510,1565,510,1469,541
164,164,1603,517,1603,517,1492,559
165,165,1628,523,1628,523,1507,571
166,166,1664,548,1664,548,1536,602
167,167,1627,593,1627,593,1535,624
168,168,1598,599,1598,599,1521,621
169,169,1605,607,1605,607,1528,629
170,170,1586,601,1586,601,1515,619
171,171,1450,558,1450,558,1415,549
172,172,1337,529,1337,529,1330,501
173,173,1232,502,1232,502,1246,460
174,174,1194,472,1194,472,1211,427
175,175,1232,429,1232,429,1234,394
176,176,1261,416,1261,416,1253,388
177,177,1295,402,1295,402,1275,384
178,178,1304,396,1304,396,1279,380
179,179,1352,401,1352,401,1312,396
180,180,1423,405,1423,405,1356,420
181,181,1489,406,1489,406,1394,441
182,182,1512,399,1512,399,1403,443
183,183,1551,410,1551,410,1427,465
184,184,1577,396,1577,396,1434,465
185,185,1571,380,1571,380,1426,453
