frame,prob
1.0,0.02241636998951435
2.0,0.06506316363811493
3.0,0.03049136884510517
4.0,0.01847490668296814
5.0,0.039808645844459534
6.0,0.047053903341293335
7.0,0.04760030284523964
8.0,0.019738346338272095
9.0,0.014929788187146187
10.0,0.018268678337335587
11.0,0.02674165368080139
12.0,0.026311352849006653
13.0,0.029650431126356125
14.0,0.024482518434524536
15.0,0.0286098662763834
16.0,0.03709251061081886
17.0,0.03321479633450508
18.0,0.8644874691963196
19.0,0.968891441822052
20.0,0.9873658418655396
21.0,0.9998095631599426
22.0,0.913709819316864
23.0,0.04674019291996956
24.0,0.01639014296233654
25.0,0.02334602363407612
26.0,0.028025595471262932
27.0,0.027050087228417397
28.0,0.01970534212887287
29.0,0.016026485711336136
30.0,0.009034343995153904
31.0,0.014029563404619694
32.0,0.01308423187583685
33.0,0.018556149676442146
34.0,0.015031159855425358
35.0,0.016322195529937744
36.0,0.015038968995213509
37.0,0.038454070687294006
38.0,0.044176969677209854
39.0,0.05631979554891586
40.0,0.03930888697504997
41.0,0.040365010499954224
42.0,0.03198505938053131
43.0,0.047933679074048996
44.0,0.026141254231333733
45.0,0.01881599985063076
46.0,0.03744751214981079
47.0,0.026035336777567863
48.0,0.04305095225572586
49.0,0.04015841335058212
50.0,0.03225673735141754
51.0,0.020356349647045135
52.0,0.03439339995384216
53.0,0.01934628374874592
54.0,0.017701640725135803
55.0,0.02333095483481884
56.0,0.010984943248331547
57.0,0.018550032749772072
58.0,0.017816275358200073
59.0,0.029888588935136795
60.0,0.018869301304221153
61.0,0.017830349504947662
62.0,0.032588716596364975
63.0,0.03835081309080124
64.0,0.022145293653011322
65.0,0.4204385280609131
66.0,0.9958822727203369
67.0,0.9992101192474365
68.0,0.9919106364250183
69.0,0.10180773586034775
70.0,0.039315804839134216
71.0,0.03530522808432579
72.0,0.018579745665192604
73.0,0.031106378883123398
74.0,0.021418849006295204
75.0,0.021653983741998672
76.0,0.015484889037907124
77.0,0.017738716676831245
78.0,0.016054995357990265
79.0,0.01883179508149624
80.0,0.014803227968513966
81.0,0.01985238306224346
82.0,0.008974913507699966
83.0,0.020703960210084915
84.0,0.04770796373486519
85.0,0.054878782480955124
86.0,0.029755331575870514
87.0,0.022853249683976173
88.0,0.02175479754805565
89.0,0.053436510264873505
90.0,0.06778530776500702
91.0,0.03062056005001068
92.0,0.04593358933925629
93.0,0.06697310507297516
94.0,0.027297211810946465
95.0,0.03520587086677551
96.0,0.04508292302489281
97.0,0.025126619264483452
98.0,0.033825408667325974
99.0,0.040363214910030365
100.0,0.043517082929611206
101.0,0.04947728291153908
102.0,0.056039951741695404
103.0,0.03940216079354286
104.0,0.1024673730134964
105.0,0.9995079040527344
106.0,0.9985209107398987
107.0,0.9988987445831299
108.0,0.9691354632377625
109.0,0.03374049440026283
110.0,0.02886582724750042
111.0,0.025629444047808647
112.0,0.026502717286348343
113.0,0.030394479632377625
114.0,0.02441469021141529
115.0,0.028261534869670868
116.0,0.05407342687249184
117.0,0.03707103431224823
118.0,0.028655316680669785
119.0,0.01911446452140808
120.0,0.029148953035473824
121.0,0.03957018256187439
122.0,0.018752191215753555
123.0,0.046886395663022995
124.0,0.03108598105609417
125.0,0.0267935860902071
126.0,0.021893741562962532
127.0,0.021600540727376938
128.0,0.025236666202545166
129.0,0.020134685561060905
130.0,0.026068134233355522
131.0,0.02068149484694004
132.0,0.024700244888663292
133.0,0.021489201113581657
134.0,0.027518222108483315
135.0,0.02180221676826477
136.0,0.020788386464118958
137.0,0.01813133805990219
138.0,0.02246326021850109
139.0,0.01965874433517456
140.0,0.017421675845980644
141.0,0.023379093036055565
142.0,0.03237010911107063
143.0,0.03177537024021149
144.0,0.024391155689954758
145.0,0.025531060993671417
146.0,0.01174404751509428
147.0,0.012594812549650669
148.0,0.009532740339636803
149.0,0.01817617006599903
150.0,0.02395821362733841
151.0,0.0077124484814703465
152.0,0.9977980852127075
153.0,0.9991359114646912
154.0,0.9990793466567993
155.0,0.991894543170929
156.0,0.2375749796628952
157.0,0.006904835347086191
158.0,0.008666886016726494
159.0,0.013738824985921383
160.0,0.03742469102144241
161.0,0.02704041451215744
162.0,0.034908220171928406
163.0,0.021754998713731766
164.0,0.021856894716620445
165.0,0.032899435609579086
166.0,0.03709341585636139
167.0,0.03201952576637268
168.0,0.025425229221582413
169.0,0.04443086311221123
170.0,0.01822277531027794
171.0,0.033455464988946915
172.0,0.03713810443878174
173.0,0.03567167744040489
174.0,0.024534696713089943
175.0,0.03798262029886246
176.0,0.03521937504410744
177.0,0.06291516870260239
178.0,0.03630361706018448
179.0,0.03858954459428787
180.0,0.03844714164733887
181.0,0.014292039908468723
182.0,0.015040862374007702
183.0,0.015994664281606674
184.0,0.016062958166003227
185.0,0.017651813104748726
186.0,0.018208840861916542
187.0,0.013806059956550598
188.0,0.01113478560000658
189.0,0.013906393200159073
190.0,0.013716847635805607
191.0,0.01844131387770176
192.0,0.016775161027908325
193.0,0.008259687572717667
194.0,0.008348301984369755
195.0,0.014498734846711159
196.0,0.026683609932661057
197.0,0.01307771261781454
198.0,0.01119389571249485
199.0,0.016862329095602036
200.0,0.013954738155007362
201.0,0.03286997973918915
202.0,0.9997275471687317
203.0,0.997569739818573
204.0,0.999461829662323
205.0,0.8916962742805481
206.0,0.02635757252573967
