frame,res,X,Y
1,"[[ 0.72230869]
 [ 0.26453113]
 [-0.63897843]]",-2679.0,847.0
2,"[[ 0.72424255]
 [ 0.27684386]
 [-0.63153005]]",-2789.0,990.0
3,"[[ 0.72922642]
 [ 0.2965202 ]
 [-0.61668841]]",-2907.0,1136.0
4,"[[ 0.72625276]
 [ 0.29740984]
 [-0.6197615 ]]",-2984.0,1241.0
5,"[[ 0.72711807]
 [ 0.30193961]
 [-0.61654828]]",-3046.0,1326.0
6,"[[ 0.72653381]
 [ 0.30657367]
 [-0.61494813]]",-3090.0,1395.0
7,"[[ 0.7229518 ]
 [ 0.29375775]
 [-0.62533757]]",-3102.0,1421.0
8,"[[ 0.72347875]
 [ 0.2886627 ]
 [-0.62709835]]",-3108.0,1430.0
9,"[[ 0.72535375]
 [ 0.29177417]
 [-0.62348198]]",-3121.0,1444.0
10,"[[ 0.72845688]
 [ 0.31346566]
 [-0.60917145]]",-3160.0,1497.0
11,"[[ 0.72110272]
 [ 0.27381788]
 [-0.63642332]]",-3132.0,1460.0
12,"[[ 0.71479285]
 [ 0.23544145]
 [-0.65851234]]",-3069.0,1368.0
13,"[[ 0.72097409]
 [ 0.26735287]
 [-0.63931119]]",-3059.0,1354.0
14,"[[ 0.73080475]
 [ 0.31821386]
 [-0.60387445]]",-3125.0,1441.0
15,"[[ 0.73171656]
 [ 0.33034396]
 [-0.5962078 ]]",-3189.0,1528.0
16,"[[ 0.73295232]
 [ 0.32881626]
 [-0.59553401]]",-3239.0,1590.0
17,"[[ 0.73346613]
 [ 0.32570768]
 [-0.5966087 ]]",-3270.0,1629.0
18,"[[ 0.73803973]
 [ 0.36832815]
 [-0.56535982]]",-3358.0,1749.0
19,"[[ 0.73693804]
 [ 0.36821249]
 [-0.56687025]]",-3416.0,1834.0
20,"[[ 0.73626555]
 [ 0.35014497]
 [-0.57906092]]",-3435.0,1857.0
21,"[[ 0.73448798]
 [ 0.35394453]
 [-0.57900835]]",-3448.0,1881.0
22,"[[ 0.73390707]
 [ 0.35046153]
 [-0.58185663]]",-3449.0,1889.0
23,"[[ 0.72951261]
 [ 0.32178287]
 [-0.60354547]]",-3400.0,1833.0
24,"[[ 0.72951629]
 [ 0.33819411]
 [-0.5945004 ]]",-3377.0,1822.0
25,"[[ 0.72503966]
 [ 0.30282797]
 [-0.61855696]]",-3324.0,1749.0
26,"[[ 0.72580822]
 [ 0.29586895]
 [-0.62101851]]",-3285.0,1685.0
27,"[[ 0.72684968]
 [ 0.2809726 ]
 [-0.62669286]]",-3243.0,1610.0
28,"[[ 0.72644066]
 [ 0.29608117]
 [-0.62017732]]",-3221.0,1581.0
29,"[[ 0.72460166]
 [ 0.30256174]
 [-0.61920015]]",-3201.0,1569.0
30,"[[ 0.72455733]
 [ 0.30492763]
 [-0.61809046]]",-3189.0,1565.0
31,"[[ 0.72422203]
 [ 0.28364652]
 [-0.62852773]]",-3152.0,1520.0
32,"[[ 0.72745085]
 [ 0.30489645]
 [-0.61469783]]",-3152.0,1527.0
33,"[[ 0.72792068]
 [ 0.30933382]
 [-0.61191835]]",-3160.0,1542.0
34,"[[ 0.72886788]
 [ 0.30508312]
 [-0.61292406]]",-3168.0,1547.0
