frame,res,X,Y
1,"[[ 0.74441357]
 [ 0.27467566]
 [-0.60860637]]",-2359.0,1094.0
2,"[[ 0.74513805]
 [ 0.28305473]
 [-0.60386199]]",-2366.0,1097.0
3,"[[ 0.74803217]
 [ 0.28017954]
 [-0.60162056]]",-2383.0,1100.0
4,"[[ 0.74529559]
 [ 0.27819059]
 [-0.60592449]]",-2392.0,1099.0
5,"[[ 0.73725268]
 [ 0.27788519]
 [-0.61582328]]",-2381.0,1096.0
6,"[[ 0.73647238]
 [ 0.25909671]
 [-0.62488185]]",-2363.0,1069.0
7,"[[ 0.73765437]
 [ 0.26087962]
 [-0.6227422 ]]",-2354.0,1053.0
8,"[[ 0.74319771]
 [ 0.26193089]
 [-0.61566985]]",-2354.0,1042.0
9,"[[ 0.74238214]
 [ 0.25594779]
 [-0.61916031]]",-2352.0,1027.0
10,"[[ 0.7513224 ]
 [ 0.28853704]
 [-0.59351581]]",-2392.0,1064.0
11,"[[ 0.74979622]
 [ 0.27276981]
 [-0.60282854]]",-2404.0,1067.0
12,"[[ 0.74640098]
 [ 0.2547036 ]
 [-0.61482652]]",-2397.0,1046.0
13,"[[ 0.75023655]
 [ 0.24776727]
 [-0.61298981]]",-2396.0,1023.0
14,"[[ 0.74922963]
 [ 0.2372645 ]
 [-0.61835307]]",-2385.0,991.0
15,"[[ 0.75067952]
 [ 0.24160827]
 [-0.614903  ]]",-2385.0,975.0
16,"[[ 0.75172858]
 [ 0.27897059]
 [-0.59756134]]",-2413.0,1014.0
17,"[[ 0.75344605]
 [ 0.25659792]
 [-0.60537308]]",-2420.0,1012.0
18,"[[ 0.7541999 ]
 [ 0.25755737]
 [-0.60402543]]",-2425.0,1012.0
19,"[[ 0.75873834]
 [ 0.28914668]
 [-0.58370397]]",-2461.0,1056.0
20,"[[ 0.75606562]
 [ 0.29717482]
 [-0.58313969]]",-2491.0,1100.0
21,"[[ 0.75763032]
 [ 0.2887823 ]
 [-0.58532135]]",-2516.0,1122.0
22,"[[ 0.75705487]
 [ 0.29613713]
 [-0.58238365]]",-2534.0,1148.0
23,"[[ 0.75681074]
 [ 0.28245191]
 [-0.58945604]]",-2535.0,1146.0
24,"[[ 0.76802992]
 [ 0.34963075]
 [-0.53655232]]",-2638.0,1262.0
25,"[[ 0.78158742]
 [ 0.36465934]
 [-0.50610737]]",-2788.0,1392.0
26,"[[ 0.77883329]
 [ 0.38462339]
 [-0.49546297]]",-2912.0,1521.0
27,"[[ 0.7793762 ]
 [ 0.38343375]
 [-0.49553134]]",-3006.0,1614.0
28,"[[ 0.77695493]
 [ 0.39587171]
 [-0.48951672]]",-3084.0,1706.0
29,"[[ 0.7785207 ]
 [ 0.40562161]
 [-0.47893281]]",-3171.0,1800.0
30,"[[ 0.78236391]
 [ 0.3917333 ]
 [-0.48420216]]",-3228.0,1844.0
31,"[[ 0.78547811]
 [ 0.40304494]
 [-0.46965829]]",-3303.0,1907.0
