frame,res,X,Y
1,"[[-0.1725822 ]
 [ 0.15570055]
 [-0.97261129]]",1441.0,697.0
2,"[[-0.13200379]
 [ 0.28354974]
 [-0.94982869]]",1288.0,636.0
3,"[[-0.10548269]
 [ 0.31303608]
 [-0.94386536]]",1156.0,614.0
4,"[[-0.11619367]
 [ 0.31683009]
 [-0.94133826]]",1067.0,601.0
5,"[[-0.1393436 ]
 [ 0.33084149]
 [-0.93334199]]",1017.0,603.0
6,"[[-0.14866873]
 [ 0.31329767]
 [-0.93794572]]",987.0,591.0
7,"[[-0.12302936]
 [ 0.33292211]
 [-0.93489392]]",945.0,595.0
8,"[[-0.11930523]
 [ 0.32568842]
 [-0.93791967]]",911.0,591.0
9,"[[-0.10212268]
 [ 0.3296702 ]
 [-0.93855661]]",874.0,590.0
10,"[[-0.10705711]
 [ 0.34021369]
 [-0.93423414]]",851.0,596.0
11,"[[ 0.01520794]
 [ 0.38059797]
 [-0.92461554]]",750.0,630.0
12,"[[ 0.09061199]
 [ 0.35926121]
 [-0.92882767]]",625.0,639.0
13,"[[ 0.13101086]
 [ 0.35997122]
 [-0.92371905]]",507.0,647.0
14,"[[ 0.1359179 ]
 [ 0.34683543]
 [-0.9280256 ]]",418.0,644.0
15,"[[ 0.13396193]
 [ 0.35768031]
 [-0.92418559]]",354.0,650.0
16,"[[ 0.11990696]
 [ 0.35437911]
 [-0.92738221]]",316.0,652.0
17,"[[ 0.14341241]
 [ 0.35568552]
 [-0.92353705]]",272.0,655.0
18,"[[ 0.13777107]
 [ 0.34796739]
 [-0.92732833]]",244.0,651.0
19,"[[ 0.16357724]
 [ 0.35212069]
 [-0.92154951]]",204.0,651.0
20,"[[ 0.16024041]
 [ 0.34878376]
 [-0.92340289]]",177.0,648.0
21,"[[ 0.17489391]
 [ 0.35705769]
 [-0.91756304]]",147.0,651.0
22,"[[ 0.1649263 ]
 [ 0.35938147]
 [-0.9185011 ]]",130.0,653.0
23,"[[ 0.14704337]
 [ 0.35551765]
 [-0.92303058]]",130.0,651.0
