frame,ear
1.0,0.27248965305174344
2.0,0.29115958770385725
3.0,0.2639651604499048
4.0,0.2768458876307861
5.0,0.271954220138968
6.0,0.2740419533499059
7.0,0.26492040190737803
8.0,0.28286937321847594
9.0,0.2559031833857983
10.0,0.27275386644958866
11.0,0.2550898449295659
12.0,0.2633366822334312
13.0,0.2688057077079758
14.0,0.2642255392942636
15.0,0.2719369436853534
16.0,0.2546708541968633
17.0,0.28286937321847594
18.0,0.26492040190737803
19.0,0.26492040190737803
20.0,0.26796812732793074
21.0,0.26859905032692083
22.0,0.23712224446225422
23.0,0.25587986749781366
24.0,0.22441432053038807
25.0,0.23393209495054773
26.0,0.24612097388561754
27.0,0.22837778711173884
28.0,0.2559031833857983
29.0,0.25204665558255235
30.0,0.25653610487886214
31.0,0.24246170996198316
32.0,0.23429290198015484
33.0,0.23102245381750985
34.0,0.23816131307984828
35.0,0.22684933520907846
36.0,0.2407617811596617
37.0,0.23087158308919928
38.0,0.22834830706645404
39.0,0.22370833705904403
40.0,0.23049488549937486
41.0,0.24677721126666602
42.0,0.22911253301778423
43.0,0.2101908854356801
44.0,0.18484465633830394
45.0,0.1813582705860865
46.0,0.19178838402853227
47.0,0.22394986217431465
48.0,0.22039858682096197
49.0,0.24308801614739026
50.0,0.23219120926145553
51.0,0.25587986749781366
52.0,0.23751993468926746
53.0,0.23828416064059765
54.0,0.25653610487886214
55.0,0.24309463145504703
56.0,0.2558253968681028
57.0,0.26492040190737803
58.0,0.25531768634141117
59.0,0.2550898449295659
60.0,0.260326090571496
61.0,0.28730977966552373
62.0,0.3097104853274749
63.0,0.3094582878155621
64.0,0.3068574327925907
65.0,0.3242510906517499
66.0,0.30333720201385295
67.0,0.317216801030875
68.0,0.2975005154974366
69.0,0.31660932431194866
70.0,0.30471212819626736
71.0,0.31022044767454027
72.0,0.34203903589537854
73.0,0.323912016904061
74.0,0.3170864987889277
75.0,0.3116223415548647
76.0,0.3116223415548647
77.0,0.3116223415548647
78.0,0.3116223415548647
79.0,0.31209951603184366
80.0,0.3257020677488724
81.0,0.2771161589578617
82.0,0.1831020449654745
83.0,0.2017919605315902
84.0,0.1807236634124682
85.0,0.20189546000951542
86.0,0.24675389537868142
87.0,0.24169612008112246
88.0,0.23816131307984828
89.0,0.23755011131698917
90.0,0.2506649200762563
91.0,0.27248965305174344
92.0,0.2893540282611456
93.0,0.27640619583227477
94.0,0.25930655079506426
95.0,0.28574481240853933
96.0,0.28926180573284627
97.0,0.2903428977975637
98.0,0.27640619583227477
99.0,0.27248965305174344
100.0,0.27584035536545354
101.0,0.28926180573284627
102.0,0.2809074174202648
103.0,0.27248965305174344
104.0,0.29082863410547355
105.0,0.2897381324013789
106.0,0.284642586017961
107.0,0.28438151057313293
108.0,0.29366011829003535
109.0,0.27608622850479436
110.0,0.27459135164758597
111.0,0.27273552619108427
112.0,0.28500645728419705
113.0,0.295042818265958
114.0,0.29864710184686816
115.0,0.2742837015061721
116.0,0.28319933627814164
117.0,0.2561925816153565
118.0,0.19806421100704627
119.0,0.2056704704785332
120.0,0.18821034064708764
121.0,0.16906023470048598
122.0,0.1961557204687404
123.0,0.2307239074733019
124.0,0.24782518923003105
125.0,0.23679131832012404
126.0,0.25977163045835083
127.0,0.2459344293287371
128.0,0.25023682470494574
129.0,0.2445805587636275
130.0,0.2427247333071258
131.0,0.27075873234769465
132.0,0.25968415626544794
133.0,0.2655459318379898
134.0,0.25913870896528696
135.0,0.260326090571496
136.0,0.2611254296036796
137.0,0.24309463145504703
138.0,0.25531768634141117
139.0,0.2596672943741912
140.0,0.26428748041431416
141.0,0.27374782177594803
142.0,0.25940742866169825
143.0,0.26029535802830706
144.0,0.26492040190737803
145.0,0.25641023747329206
146.0,0.27795305711032137
147.0,0.2550898449295659
148.0,0.27248965305174344
149.0,0.26450059336268034
150.0,0.22887546076669135
151.0,0.25653610487886214
152.0,0.22948243116570546
153.0,0.2240170259719419
154.0,0.21741986086532566
155.0,0.22438420109068105
156.0,0.2246971820681152
157.0,0.2148755177888355
158.0,0.22291238191797527
159.0,0.21508094142140394
160.0,0.22438420109068105
161.0,0.22963990953384947
162.0,0.24573213401340505
163.0,0.25569529181179473
164.0,0.25968415626544794
165.0,0.24656535232772722
166.0,0.2688814765580594
167.0,0.2694169094708349
168.0,0.2518963609299392
169.0,0.22352654571958575
170.0,0.194519682886864
171.0,0.22029951301047312
172.0,0.22248517405490492
173.0,0.21125475127724058
174.0,0.25126343943687535
175.0,0.2607237807985092
176.0,0.25966529588011744
177.0,0.269153510440066
178.0,0.2645427964369944
179.0,0.2399379933648479
180.0,0.26729741078778135
181.0,0.26559825555584815
182.0,0.2639651604499048
183.0,0.26121862896009723
184.0,0.27488091142102067
185.0,0.2691256372417513
186.0,0.2627648858475301
187.0,0.255701046692425
188.0,0.2773639842708058
189.0,0.2599177525579234
190.0,0.2724360131250034
191.0,0.2773639842708058
192.0,0.2691256372417513
193.0,0.27302508596451897
194.0,0.2638893915998212
195.0,0.27795305711032137
196.0,0.25531768634141117
197.0,0.26411723301166645
198.0,0.27795305711032137
199.0,0.27208276080958677
200.0,0.2484211777842289
201.0,0.25868973468195955
202.0,0.25994286157447377
203.0,0.25755687214892664
