frame,ear
1.0,0.2092471695451593
2.0,0.2079050324451222
3.0,0.20017310639080005
4.0,0.20520750483973696
5.0,0.1923315221336086
6.0,0.18276376913191605
7.0,0.20226986631016608
8.0,0.19288471080719488
9.0,0.23685077637018648
10.0,0.19261813228679436
11.0,0.1671769216280628
12.0,0.20260067185747077
13.0,0.17641024993849336
14.0,0.1564227004108084
15.0,0.11317167606135153
16.0,0.12710069008106517
17.0,0.13498306452068198
18.0,0.1412555717709349
19.0,0.13162815747435347
20.0,0.16456768281211748
21.0,0.17353680950142547
22.0,0.18885492569823617
23.0,0.18834971228576902
24.0,0.1931000155376471
25.0,0.1770865220331012
26.0,0.12983386193336516
27.0,0.184262981008172
28.0,0.2001589035639355
29.0,0.1773953264268787
30.0,0.16719278433294443
31.0,0.17979935932599803
32.0,0.20241471056450694
33.0,0.22178839947304516
34.0,0.2896869129896635
35.0,0.23203658759233092
36.0,0.2131948718344827
37.0,0.21283610440047723
38.0,0.21823946482310702
39.0,0.22399218240717114
40.0,0.224193141681079
41.0,0.2231951333238546
42.0,0.20713854545150232
43.0,0.1877246911713479
44.0,0.19380723880174217
45.0,0.21860628052045322
46.0,0.21072343889989312
47.0,0.18582803943333986
48.0,0.19823668675401082
49.0,0.18936987666550192
50.0,0.1938574568802212
51.0,0.16422830134102132
52.0,0.16664924949863616
53.0,0.20396587694166504
54.0,0.17590137667370698
55.0,0.1838718220853242
56.0,0.18292834446689482
57.0,0.21433723596260376
58.0,0.1871091140503202
59.0,0.1922639528834574
60.0,0.18457052857652062
61.0,0.21300801371339362
62.0,0.20766923297862522
63.0,0.20713069637206594
64.0,0.1981805782176756
65.0,0.1897651723787475
66.0,0.20595993244414912
67.0,0.2063836518818824
68.0,0.21267449173409078
69.0,0.20716639893438588
70.0,0.20443982686917503
71.0,0.20764790652021703
72.0,0.21028558178661788
73.0,0.20879115598238035
74.0,0.18746737370561917
75.0,0.12836586642213252
76.0,0.14890998602385325
77.0,0.14464342169986777
78.0,0.15580142544902575
79.0,0.1280580741274168
80.0,0.16974849290559896
81.0,0.17557772211315575
82.0,0.16659842661810256
83.0,0.20211586630473222
84.0,0.1920793814675072
85.0,0.17542571359335823
86.0,0.1875752274763542
87.0,0.18061437265586616
88.0,0.15738152208248263
89.0,0.14531938438342212
90.0,0.15285781206593785
91.0,0.16499532104558137
92.0,0.16062944313086205
93.0,0.16067192279781095
94.0,0.19396211510007322
95.0,0.18192937569835704
96.0,0.1889282112722471
97.0,0.1786681643034714
98.0,0.1999760692929209
99.0,0.18533819770995458
100.0,0.1867959524497472
101.0,0.20487333343570244
102.0,0.20683702831958217
103.0,0.1908740173139098
104.0,0.19742514590864735
105.0,0.20468133751105771
106.0,0.18995665284283586
107.0,0.19396211510007322
108.0,0.1988913847214009
109.0,0.20114154644667984
110.0,0.21654631538127067
111.0,0.2171345503566579
112.0,0.24979372617420198
113.0,0.2593787272825319
114.0,0.27237428681600184
115.0,0.28805787418216855
116.0,0.28918438308711847
117.0,0.2828698042687988
118.0,0.2895552214822899
119.0,0.2990318523502599
120.0,0.2966809171696648
121.0,0.29423033054777337
122.0,0.22308465468061422
123.0,0.14684757230154305
124.0,0.13997983049470936
125.0,0.17457950410167777
