frame,res,X,Y
,[[-0.05903709  0.38830425 -0.91248015]],810,532
,[[-0.04246437  0.35549156 -0.91735846]],767,444
,[[-0.05922805  0.35807299 -0.91602768]],810,451
,[[-0.0708016   0.36027257 -0.91591343]],840,457
,[[-0.03741201  0.32060365 -0.932353  ]],753,337
,[[-0.04183221  0.30972494 -0.93776998]],763,307
,[[-0.05478718  0.31917669 -0.93278479]],796,334
,[[-0.05348048  0.29098758 -0.94027711]],792,258
,[[-0.04757705  0.29237915 -0.93739046]],776,261
,[[-0.0447372   0.28717745 -0.94043419]],770,248
,[[-0.03564978  0.3009336  -0.93765948]],747,283
,[[-0.04409139  0.28677798 -0.94416927]],769,244
,[[-0.04219549  0.2963401  -0.94218101]],764,268
,[[-0.04783772  0.29760222 -0.94112427]],779,272
,[[-0.06024743  0.28374565 -0.94498027]],810,235
,[[-0.06089186  0.28189697 -0.94611327]],811,229
,[[-0.05971095  0.29368018 -0.94249699]],809,261
,[[-0.06605908  0.29764422 -0.94191396]],825,271
,[[-0.05222157  0.29064772 -0.9430696 ]],790,254
,[[-0.06244322  0.29023166 -0.94465408]],815,251
,[[-0.05464429  0.2712137  -0.95184263]],795,199
,[[-0.05961699  0.26924517 -0.95123959]],807,196
,[[-0.04032525  0.29109488 -0.94739811]],759,254
,[[-0.04012554  0.28488416 -0.94853729]],758,237
,[[-0.03867271  0.27777664 -0.95119834]],755,216
,[[-0.04680722  0.27287114 -0.9537563 ]],775,203
,[[-0.0403772   0.27608028 -0.94987807]],759,213
,[[-0.02898529  0.27479202 -0.95088345]],731,210
,[[-0.05592763  0.28453077 -0.94786269]],798,233
,[[-0.04741638  0.27833315 -0.94780979]],777,221
,[[-0.04254561  0.26696989 -0.9522841 ]],765,188
,[[-0.05017338  0.26240494 -0.95393773]],783,177
,[[-0.03480922  0.26550783 -0.9523904 ]],745,186
,[[-0.03076747  0.25251425 -0.95608776]],736,152
,[[-0.04155975  0.26347958 -0.95107155]],763,181
,[[-0.0469685   0.27382128 -0.94844097]],778,207
,[[-0.05044282  0.2548546  -0.95288913]],785,159
,[[-0.04441527  0.2538201  -0.95376167]],770,156
,[[-0.0431908   0.25474832 -0.95239036]],768,159
,[[-0.04398993  0.25620051 -0.95254794]],769,163
,[[-0.05083869  0.26562313 -0.95166066]],788,186
,[[-0.05557113  0.27314677 -0.95061151]],800,205
,[[-0.05783228  0.24828888 -0.95746875]],804,140
,[[-0.06293974  0.25520366 -0.95642294]],816,157
,[[-0.04701641  0.25366539 -0.95747936]],778,153
,[[-0.04521711  0.25602483 -0.95491043]],773,161
,[[-0.05668634  0.26749993 -0.95112273]],802,190
,[[-0.04858238  0.25929955 -0.95312339]],781,170
,[[-0.05638772  0.26823012 -0.95170932]],800,192
,[[-0.04982418  0.2536809  -0.95446678]],783,156
,[[-0.0553948   0.28256588 -0.94503823]],798,232
,[[-0.04482412  0.2700019  -0.94874887]],772,198
,[[-0.03372745  0.24705431 -0.9540913 ]],744,140
,[[-0.04161137  0.26602434 -0.94859171]],764,189
,[[-0.04180847  0.27842286 -0.94408807]],765,222
,[[-0.04861293  0.29122785 -0.94414656]],783,252
,[[-0.04830441  0.25827948 -0.95301589]],781,166
,[[-0.0437965   0.27558808 -0.9481962 ]],771,211
,[[-0.0623263   0.25316332 -0.95444397]],815,153
,[[-0.05067712  0.2567953  -0.95221327]],787,163
,[[-0.05072569  0.26140262 -0.95448209]],786,173
,[[-0.03533362  0.26219893 -0.95288923]],749,177
