frame,res,X,Y
1,"[[-0.12737467]
 [ 0.1215992 ]
 [-0.98437256]]",933.0,536.0
2,"[[-0.12224139]
 [ 0.13041468]
 [-0.98389484]]",944.0,485.0
3,"[[-0.13115181]
 [ 0.12285428]
 [-0.9837205 ]]",960.0,441.0
4,"[[-0.1297637 ]
 [ 0.11774608]
 [-0.98452894]]",969.0,404.0
5,"[[-0.13296601]
 [ 0.11911495]
 [-0.98393682]]",979.0,377.0
6,"[[-0.12996451]
 [ 0.1139466 ]
 [-0.98494944]]",984.0,354.0
7,"[[-0.13281304]
 [ 0.11868232]
 [-0.98400976]]",991.0,342.0
8,"[[-0.13287263]
 [ 0.11743032]
 [-0.98415191]]",996.0,332.0
9,"[[-0.13616263]
 [ 0.1245065 ]
 [-0.98283156]]",1002.0,330.0
10,"[[-0.16351007]
 [ 0.12831945]
 [-0.97816081]]",1032.0,333.0
11,"[[-0.15514289]
 [ 0.13943243]
 [-0.9780027 ]]",1045.0,345.0
12,"[[-0.16687305]
 [ 0.1374667 ]
 [-0.97634845]]",1066.0,351.0
13,"[[-0.16294437]
 [ 0.18041512]
 [-0.96999975]]",1080.0,396.0
14,"[[-0.16604583]
 [ 0.18040532]
 [-0.96947548]]",1093.0,430.0
15,"[[-0.16587911]
 [ 0.18359237]
 [-0.96890555]]",1102.0,458.0
16,"[[-0.17229016]
 [ 0.18716229]
 [-0.96710205]]",1114.0,480.0
17,"[[-0.16852458]
 [ 0.16974778]
 [-0.97097124]]",1119.0,480.0
18,"[[-0.1738137 ]
 [ 0.17697057]
 [-0.96874672]]",1128.0,488.0
19,"[[-0.17937025]
 [ 0.16873402]
 [-0.96920336]]",1141.0,486.0
20,"[[-0.16187156]
 [ 0.15995771]
 [-0.97376133]]",1132.0,476.0
21,"[[-0.15777603]
 [ 0.17487044]
 [-0.97186782]]",1123.0,482.0
22,"[[-0.15908742]
 [ 0.176271  ]
 [-0.97140091]]",1117.0,488.0
23,"[[-0.16161539]
 [ 0.18016204]
 [-0.97026909]]",1115.0,495.0
24,"[[-0.17321648]
 [ 0.16962937]
 [-0.97016593]]",1124.0,491.0
25,"[[-0.12772925]
 [ 0.12467101]
 [-0.98394226]]",1088.0,446.0
26,"[[-0.13129592]
 [ 0.12457316]
 [-0.98348508]]",1066.0,414.0
27,"[[-0.08983166]
 [ 0.14796001]
 [-0.98490513]]",1014.0,411.0
28,"[[-0.06543853]
 [ 0.1527312 ]
 [-0.98609887]]",954.0,412.0
29,"[[-0.06556147]
 [ 0.14522473]
 [-0.98722413]]",910.0,406.0
30,"[[-0.05064838]
 [ 0.14068415]
 [-0.98875817]]",865.0,397.0
31,"[[-0.02463832]
 [ 0.17793192]
 [-0.98373431]]",810.0,424.0
32,"[[-0.03244825]
 [ 0.15262536]
 [-0.98775129]]",777.0,422.0
33,"[[-0.12486448]
 [ 0.12716996]
 [-0.98399017]]",833.0,399.0
34,"[[-0.1212309 ]
 [ 0.10595652]
 [-0.98695303]]",870.0,362.0
35,"[[-0.12009342]
 [ 0.14490501]
 [-0.98213039]]",896.0,369.0
36,"[[-0.1244247 ]
 [ 0.15069548]
 [-0.9807188 ]]",920.0,380.0
37,"[[-0.15212285]
 [ 0.14772656]
 [-0.97725918]]",962.0,387.0
38,"[[-0.15509604]
 [ 0.15902597]
 [-0.97501588]]",996.0,402.0
39,"[[-0.15038156]
 [ 0.16118139]
 [-0.9754004 ]]",1016.0,415.0
40,"[[-0.15123864]
 [ 0.15445961]
 [-0.97635501]]",1031.0,418.0
41,"[[-0.14999444]
 [ 0.16999872]
 [-0.97396206]]",1041.0,435.0
42,"[[-0.14987765]
 [ 0.15411201]
 [-0.97661977]]",1049.0,433.0
43,"[[-0.14828944]
 [ 0.170048  ]
 [-0.97421452]]",1053.0,446.0
44,"[[-0.13983009]
 [ 0.13066232]
 [-0.98151663]]",1047.0,420.0
45,"[[-0.14381121]
 [ 0.12735253]
 [-0.98137641]]",1046.0,397.0
46,"[[-0.14563972]
 [ 0.11857613]
 [-0.98220608]]",1047.0,373.0
47,"[[-0.07878163]
 [ 0.13691899]
 [-0.9874445 ]]",989.0,370.0
48,"[[-0.05391712]
 [ 0.10877564]
 [-0.99260304]]",925.0,343.0
