frame,res,X,Y
1,"[[-0.10657634]
 [ 0.1321902 ]
 [-0.98547818]]",747.0,68.0
2,"[[-0.13656297]
 [ 0.12630381]
 [-0.98254664]]",830.0,139.0
3,"[[-0.15535242]
 [ 0.11674815]
 [-0.98093603]]",904.0,183.0
4,"[[-0.16162832]
 [ 0.10326043]
 [-0.98143444]]",963.0,203.0
5,"[[-0.14404621]
 [ 0.09457573]
 [-0.98504118]]",990.0,212.0
6,"[[-0.16403194]
 [ 0.03604158]
 [-0.98579639]]",1027.0,169.0
7,"[[-0.2115769 ]
 [ 0.0013148 ]
 [-0.97736047]]",1093.0,109.0
8,"[[-0.21495727]
 [-0.02175671]
 [-0.97638108]]",1145.0,46.0
9,"[[-0.16649842]
 [-0.01715981]
 [-0.9858924 ]]",1141.0,4.0
10,"[[-0.1588358 ]
 [ 0.04813232]
 [-0.98613106]]",1132.0,29.0
11,"[[-0.16567047]
 [ 0.05430035]
 [-0.98468511]]",1133.0,53.0
12,"[[-0.08706886]
 [ 0.25976452]
 [-0.96173874]]",1069.0,252.0
13,"[[-0.05147121]
 [ 0.12497646]
 [-0.9908237 ]]",990.0,277.0
14,"[[-0.16828179]
 [ 0.23637805]
 [-0.95697788]]",1038.0,400.0
15,"[[-0.08079784]
 [ 0.36457251]
 [-0.92766298]]",996.0,608.0
16,"[[-0.08799521]
 [ 0.14608269]
 [-0.98535105]]",967.0,553.0
17,"[[-0.16214553]
 [ 0.12228993]
 [-0.97915984]]",1009.0,493.0
18,"[[-0.21340151]
 [-0.07248506]
 [-0.97427189]]",1085.0,282.0
19,"[[-0.13284411]
 [ 0.13593767]
 [-0.98177054]]",1071.0,307.0
20,"[[-0.09708549]
 [ 0.14850115]
 [-0.98413506]]",1029.0,334.0
21,"[[-0.13810625]
 [ 0.1266923 ]
 [-0.98228088]]",1034.0,336.0
22,"[[-0.12925052]
 [ 0.15674117]
 [-0.97914581]]",1029.0,362.0
23,"[[-0.11846126]
 [ 0.20857772]
 [-0.97080496]]",1016.0,426.0
24,"[[-0.09730433]
 [ 0.18893617]
 [-0.97715659]]",987.0,454.0
25,"[[-0.11348245]
 [ 0.19048109]
 [-0.97510958]]",979.0,477.0
26,"[[-0.07300695]
 [ 0.18022119]
 [-0.980913  ]]",938.0,484.0
27,"[[-0.12098939]
 [ 0.15722631]
 [-0.98012318]]",947.0,468.0
28,"[[-0.08452375]
 [ 0.20104878]
 [-0.97592783]]",923.0,494.0
29,"[[-0.08489834]
 [ 0.17165072]
 [-0.98149289]]",905.0,487.0
30,"[[-0.16233173]
 [ 0.2562887 ]
 [-0.95287172]]",962.0,563.0
31,"[[-0.12597059]
 [ 0.29465283]
 [-0.94726507]]",974.0,660.0
32,"[[-0.10154901]
 [ 0.23196813]
 [-0.96740818]]",958.0,672.0
33,"[[-0.29361044]
 [ 0.00563721]
 [-0.95590854]]",1119.0,478.0
34,"[[-0.19417382]
 [ 0.11048269]
 [-0.97472566]]",1141.0,426.0
35,"[[-0.11625243]
 [ 0.12064982]
 [-0.98586459]]",1090.0,396.0
36,"[[-0.16941875]
 [ 0.10881434]
 [-0.97951862]]",1097.0,364.0
37,"[[-0.09445255]
 [ 0.12714603]
 [-0.98737663]]",1038.0,355.0
38,"[[-0.0804496 ]
 [ 0.13543051]
 [-0.98751528]]",984.0,356.0
39,"[[-0.16173186]
 [ 0.16218985]
 [-0.97341525]]",1016.0,382.0
40,"[[-0.12688304]
 [ 0.09197119]
 [-0.98764467]]",1007.0,338.0
41,"[[-0.10843017]
 [ 0.09291311]
 [-0.98975252]]",984.0,306.0
42,"[[-0.11749812]
 [ 0.14783912]
 [-0.98200702]]",976.0,330.0
43,"[[-0.11970283]
 [ 0.11956786]
 [-0.98558346]]",971.0,325.0
44,"[[-0.12486762]
 [ 0.07487183]
 [-0.98934437]]",972.0,282.0
45,"[[-0.08892378]
 [ 0.13363551]
 [-0.98703298]]",942.0,302.0
46,"[[-0.12675217]
 [ 0.1341414 ]
 [-0.98282245]]",953.0,316.0
47,"[[-0.14166077]
 [ 0.13236471]
 [-0.9810259 ]]",974.0,326.0
48,"[[-0.12553432]
 [ 0.14646499]
 [-0.98121819]]",975.0,344.0
49,"[[-0.13847292]
 [ 0.1144673 ]
 [-0.98372887]]",986.0,330.0
50,"[[-0.11357303]
 [ 0.14600327]
 [-0.98274321]]",973.0,347.0
51,"[[-0.10380511]
 [ 0.17005249]
 [-0.97995237]]",956.0,379.0
52,"[[-0.11556815]
 [ 0.15658566]
 [-0.98087967]]",953.0,392.0
